age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
33,4074,,0,0,0,19,,无,,无,2017/7/14,,58765289,,无,女,,,,,,,100%,2015/7/30,1,,,,12 ,,,2017-07-21,,pdu01216470,C,20
26,9216,,0,0,0,52,,无,,无,2017/7/20,,59916466,,无,男,,,,,,,100%,2015/11/6,1,,,,12 ,,,2017-07-21,,pdu73223321,C,20
28,3223,,0,0,0,29,,无,,无,2017/7/15,,58804280,,无,男,,,,,,,100%,2017/2/4,1,,,,12 ,,,2017-07-21,,pdu6220561557,C,20
30,3000,,0,0,0,26,,无,,无,2017/7/19,,59682404,,无,女,,,,,,,100%,2016/9/9,1,,,,6 ,,,2017-07-21,,pdu8437274540,B,18
40,1403,,0,0,0,7,,无,,无,2017/7/17,,59312648,,无,男,,,,,,,100%,2016/7/31,1,,,,6 ,,,2017-07-21,,pdu7703556208,C,20
28,9000,,0,0,0,122,,无,,无,2017/7/20,,59859254,,无,男,,,,,,,100%,2015/7/26,1,,,,6 ,,,2017-07-21,,pdu10870736,C,20
23,5250,,0,0,0,39,,无,,无,2017/7/14,,58617892,,无,男,,,,,,,100%,2016/3/31,1,,,,6 ,,,2017-07-21,,pdu8517230472,C,20
22,8000,,0,0,0,47,,无,,无,2017/7/18,,59498371,,无,男,,,,,,,100%,2016/11/4,1,,,,6 ,,,2017-07-21,,pdu2227073202,C,20
35,27200,身份证认证|手机认证|视频认证,6391.714285714285,334.2857142857143,0.22,0,0次流标，1次撤标，0次失败,无,44742.00,无,2017/7/18,2015/10/8,58573543,30241.59,无,男,20000.00,30241.59,,26,2,0,27%,2015/10/8,0,7,28,17115.390000000003,24 ,0.00,30241.59,2017-07-21,,pdu38021467,C,20
25,10400,,0,0,0,49,,无,,无,2017/7/16,,59098829,,无,女,,,,,,,100%,2016/1/19,1,,,,12 ,,,2017-07-21,,pdu2161752716,C,20
29,4600,,0,0,0,52,,无,,无,2017/7/19,,59611098,,无,男,,,,,,,100%,2014/10/17,1,,,,6 ,,,2017-07-21,,rong708416,C,20
27,1000,,0,0,0,11,,无,,无,2017/7/17,,59280100,,无,女,,,,,,,100%,2017/6/29,1,,,,6 ,,,2017-07-21,,pdu2653766126,C,20
23,2899,身份证认证|手机认证,3960.25,315.0,0.1825,5,0次流标，1次撤标，0次失败,无,15841.00,无,14天15时34分,2016/3/4,60094266,6747.13,无,男,5500.00,9034.98,4.0,24,5,0,4%,2016/3/4,0.5,4,29,4517.49,12 ,0.00,6747.13,2017-07-21,,pdu8644557620,E,22
36,1716,,0,0,0,4,,无,,无,2017/7/16,,59132165,,无,男,,,,,,,100%,2016/12/28,1,,,,12 ,,,2017-07-21,,pdu3775011678,C,20
24,1948,,0,0,0,23,,无,,无,2017/7/18,,59460629,,无,女,,,,,,,100%,2015/8/13,1,,,,6 ,,,2017-07-21,,pdu41128648,C,20
28,2700,,0,0,0,5,,无,,无,2017/7/14,,58792781,,无,女,,,,,,,100%,2017/5/15,1,,,,6 ,,,2017-07-21,,pdu4178122484,C,20
31,5900,,0,0,0,22,,无,,无,2017/7/14,,58710587,,无,女,,,,,,,100%,2015/12/23,1,,,,12 ,,,2017-07-21,,pdu5516300400,D,22
27,1706,,0,0,0,7,,无,,无,2017/7/14,,58799929,,无,男,,,,,,,100%,2016/11/29,1,,,,6 ,,,2017-07-21,,pdu6383073230,D,22
26,5700,,0,0,0,30,,无,,无,2017/7/14,,58805318,,无,女,,,,,,,100%,2016/7/18,1,,,,6 ,,,2017-07-21,,pdu2760340130,C,20
39,4530,,0,0,0,41,,无,,无,2017/7/20,,59850148,,无,女,,,,,,,100%,2015/8/28,1,,,,6 ,,,2017-07-21,,pdu02526037,C,20
43,2000,,0,0,0,23,,无,,无,2017/7/16,,59121149,,无,男,,,,,,,100%,2016/9/12,1,,,,6 ,,,2017-07-21,,pdu6038844060,C,20
33,4526,,0,0,0,27,,无,,无,2017/7/14,,58835510,,无,男,,,,,,,100%,2015/3/23,1,,,,6 ,,,2017-07-21,,pdu80850625,B,18
23,2300,,0,0,0,5,,无,,无,2017/7/15,,58957364,,无,男,,,,,,,100%,2015/9/30,1,,,,12 ,,,2017-07-21,,pdu53540608,C,20
28,3500,,0,0,0,6,,无,,无,2017/7/14,,58723995,,无,女,,,,,,,100%,2017/1/23,1,,,,12 ,,,2017-07-21,,pdu3666753683,C,20
25,4000,,0,0,0,34,,无,,无,2017/7/15,,58938105,,无,男,,,,,,,100%,2015/11/12,1,,,,6 ,,,2017-07-21,,pdu02850650,C,20
34,5284,,0,0,0,41,,无,,无,2017/7/19,,59683236,,无,男,,,,,,,100%,2016/10/29,1,,,,6 ,,,2017-07-21,,pdu2732380480,C,20
26,1098,,0,0,0,9,,无,,无,2017/7/18,,59472543,,无,男,,,,,,,100%,2017/2/17,1,,,,6 ,,,2017-07-21,,pdu2581085505,C,20
23,6065,,0,0,0,47,,无,,无,2017/7/20,,59880077,,无,男,,,,,,,100%,2015/10/2,1,,,,12 ,,,2017-07-21,,pdu12521653,C,20
25,3500,,0,0,0,8,,无,,无,2017/7/14,,58632756,,无,男,,,,,,,100%,2015/8/17,1,,,,6 ,,,2017-07-21,,pdu20828563,C,20
25,5092,,0,0,0,37,,无,,无,2017/7/18,,59448763,,无,男,,,,,,,100%,2016/6/14,1,,,,6 ,,,2017-07-21,,pdu4427755066,C,20
36,4000,,0,0,0,27,,无,,无,2017/7/20,,59901297,,无,男,,,,,,,100%,2011/9/14,1,,,,12 ,,,2017-07-21,,qinlingshu,C,20
50,4436,,0,0,0,16,,无,,无,2017/7/17,,59212317,,无,女,,,,,,,100%,2017/2/21,1,,,,6 ,,,2017-07-21,,pdu6823155401,B,18
33,3251,,0,0,0,20,,无,,无,2017/7/19,,59672950,,无,女,,,,,,,100%,2016/11/13,1,,,,12 ,,,2017-07-21,,pdu4306682402,C,20
26,7633,,0,0,0,44,,无,,无,2017/7/15,,58829425,,无,男,,,,,,,100%,2016/6/5,1,,,,12 ,,,2017-07-21,,pdu6414461180,D,22
49,3000,,0,0,0,8,,无,,无,2017/7/14,,58784333,,无,女,,,,,,,100%,2017/3/4,1,,,,12 ,,,2017-07-21,,pdu3368383461,B,18
22,814,,0,0,0,5,,无,,无,2017/7/15,,58988377,,无,女,,,,,,,100%,2016/5/13,1,,,,12 ,,,2017-07-21,,pdu7125088750,B,18
25,12040,,0,0,0,98,,无,,无,2017/7/17,,59059374,,无,男,,,,,,,100%,2016/7/6,1,,,,6 ,,,2017-07-21,,pdu0508728812,C,20
39,2458,,0,0,0,4,,无,,无,2017/7/18,,59507859,,无,男,,,,,,,100%,2016/5/7,1,,,,6 ,,,2017-07-21,,pdu1355335108,C,20
48,717,,0,0,0,3,,无,,无,2017/7/14,,58843522,,无,男,,,,,,,100%,2016/8/23,1,,,,6 ,,,2017-07-21,,pdu1856372636,D,22
26,3550,,0,0,0,18,,无,,无,2017/7/20,,59885981,,无,男,,,,,,,100%,2016/8/14,1,,,,6 ,,,2017-07-21,,pdu5388673251,C,20
30,1586,,0,0,0,7,,无,,无,2017/7/20,,59887933,,无,女,,,,,,,100%,2016/1/26,1,,,,12 ,,,2017-07-21,,pdu8383101318,B,18
30,1300,,0,0,0,6,,无,,无,2017/7/14,,58826447,,无,女,,,,,,,100%,2016/8/16,1,,,,6 ,,,2017-07-21,,pdu6774250170,C,20
27,8320,,0,0,0,53,,无,,无,2017/7/19,,59596483,,无,女,,,,,,,100%,2016/7/1,1,,,,6 ,,,2017-07-21,,pdu2288354568,B,18
24,1500,,0,0,0,7,,无,,无,2017/7/15,,58901609,,无,女,,,,,,,100%,2017/3/17,1,,,,6 ,,,2017-07-21,,pdu2874863735,C,20
30,2000,,0,0,0,22,,无,,无,2017/7/14,,58798389,,无,男,,,,,,,100%,2016/2/22,1,,,,6 ,,,2017-07-21,,pdu5320814356,D,22
26,5000,,0,0,0,42,,无,,无,2017/7/19,,59705107,,无,女,,,,,,,100%,2017/4/3,1,,,,6 ,,,2017-07-21,,pdu7304327446,B,18
36,3000,,0,0,0,9,,无,,无,2017/7/14,,58769394,,无,男,,,,,,,100%,2016/8/5,1,,,,6 ,,,2017-07-21,,pdu2011446855,D,22
41,2899,身份证认证|手机认证,4312.0,295.0,0.16166666666666665,10,0次流标，0次撤标，0次失败,无,25872.00,无,14天12时01分,2015/10/21,60060179,3927.2,无,男,9000.00,11073.69,0.0,32,0,0,12%,2015/10/21,0.5,6,32,2945.4,12 ,0.00,3927.20,2017-07-21,,pdu13826055,E,22
37,4118,,0,0,0,18,,无,,无,2017/7/16,,59101129,,无,女,,,,,,,100%,2016/9/10,1,,,,12 ,,,2017-07-21,,pdu1507654675,C,20
22,10000,,0,0,0,109,,无,,无,2017/7/19,,59421006,,无,女,,,,,,,100%,2016/3/12,1,,,,6 ,,,2017-07-21,,pdu8260141214,C,20
45,8000,,0,0,0,51,,无,,无,2017/7/14,,58677112,,无,女,,,,,,,100%,2017/5/19,1,,,,6 ,,,2017-07-21,,pdu0054007734,D,22
31,2000,,0,0,0,26,,无,,无,2017/7/19,,59672129,,无,男,,,,,,,100%,2017/1/14,1,,,,6 ,,,2017-07-21,,pdu6506388355,C,20
22,2000,,0,0,0,9,,无,,无,2017/7/15,,58991733,,无,男,,,,,,,100%,2015/4/29,1,,,,6 ,,,2017-07-21,,rong7437343,C,20
26,5517,,0,0,0,52,,无,,无,2017/7/18,,59416717,,无,女,,,,,,,100%,2016/1/30,1,,,,6 ,,,2017-07-21,,pdu8406364234,B,18
29,20000,,0,0,0,124,,无,,无,2017/7/20,,59786267,,无,女,,,,,,,100%,2017/7/19,1,,,,12 ,,,2017-07-21,,pdu7670062374,C,20
38,1325,,0,0,0,3,,无,,无,2017/7/18,,59484586,,无,男,,,,,,,100%,2016/10/22,1,,,,6 ,,,2017-07-21,,pdu1672411217,C,20
22,2000,,0,0,0,7,,无,,无,2017/7/18,,59518100,,无,女,,,,,,,100%,2016/3/12,1,,,,6 ,,,2017-07-21,,pdu5436584772,C,20
23,3000,,0,0,0,9,,无,,无,2017/7/20,,59856743,,无,男,,,,,,,100%,2017/1/2,1,,,,6 ,,,2017-07-21,,pdu6648745062,B,18
38,1158,,0,0,0,5,,无,,无,2017/7/14,,58823203,,无,女,,,,,,,100%,2017/2/17,1,,,,6 ,,,2017-07-21,,pdu8403824418,C,20
25,3000,,0,0,0,9,,无,,无,2017/7/14,,58826136,,无,女,,,,,,,100%,2017/3/12,1,,,,12 ,,,2017-07-21,,pdu8641350771,B,18
40,2777,,0,0,0,22,,无,,无,2017/7/15,,58839387,,无,女,,,,,,,100%,2017/1/11,1,,,,12 ,,,2017-07-21,,pdu8123003464,C,20
44,7600,,0,0,0,52,,无,,无,2017/7/14,,58598717,,无,男,,,,,,,100%,2016/9/25,1,,,,12 ,,,2017-07-21,,pdu2417363467,D,22
27,2300,,0,0,0,28,,无,,无,2017/7/17,,59267717,,无,女,,,,,,,100%,2016/10/21,1,,,,6 ,,,2017-07-21,,pdu8843553706,C,20
29,2987,,0,0,0,33,,无,,无,2017/7/14,,58801118,,无,女,,,,,,,100%,2015/11/8,1,,,,12 ,,,2017-07-21,,pdu22800437,C,20
34,7300,身份证认证|手机认证,0,0,0,17,0次流标，1次撤标，0次失败,无,0.00,无,6天04时03分,,59349573,,无,女,0.00,0.00,,0,0,0,17%,2017/7/16,0.5,0,0,,12 ,0.00,0.00,2017-07-21,,pdu2545508747,E,22
26,24000,,0,0,0,223,,无,,无,2017/7/20,,59818309,,无,男,,,,,,,100%,2016/6/21,1,,,,12 ,,,2017-07-21,,pdu5307162776,B,18
21,1400,,0,0,0,6,,无,,无,2017/7/16,,59140081,,无,男,,,,,,,100%,2017/5/24,1,,,,6 ,,,2017-07-21,,pdu0570104870,C,20
25,3440,,0,0,0,8,,无,,无,2017/7/15,,58938683,,无,女,,,,,,,100%,2016/9/2,1,,,,12 ,,,2017-07-21,,pdu1776142087,B,18
25,11500,,0,0,0,117,,无,,无,2017/7/20,,59883090,,无,女,,,,,,,100%,2017/1/10,1,,,,6 ,,,2017-07-21,,pdu6053363803,B,18
36,2014,,0,0,0,16,,无,,无,2017/7/18,,59422001,,无,女,,,,,,,100%,2017/3/21,1,,,,6 ,,,2017-07-21,,pdu3782568116,C,20
28,6000,,0,0,0,16,,无,,无,2017/7/14,,58837412,,无,女,,,,,,,100%,2016/8/8,1,,,,6 ,,,2017-07-21,,pdu4137738267,C,20
24,10000,,0,0,0,106,,无,,无,2017/7/16,,59034861,,无,男,,,,,,,100%,2017/6/10,1,,,,12 ,,,2017-07-21,,pdu2332245347,C,20
49,3268,,0,0,0,10,,无,,无,2017/7/16,,59106948,,无,男,,,,,,,100%,2017/3/1,1,,,,6 ,,,2017-07-21,,pdu4638422470,C,20
29,3330,,0,0,0,20,,无,,无,2017/7/18,,59513174,,无,男,,,,,,,100%,2016/2/22,1,,,,6 ,,,2017-07-21,,pdu3807405036,D,22
26,2134,,0,0,0,17,,无,,无,2017/7/16,,59072971,,无,男,,,,,,,100%,2017/5/8,1,,,,12 ,,,2017-07-21,,pdu8856521075,C,20
26,5228,,0,0,0,43,,无,,无,2017/7/15,,58960752,,无,男,,,,,,,100%,2016/7/9,1,,,,6 ,,,2017-07-21,,pdu6315888604,C,20
26,2478,,0,0,0,21,,无,,无,2017/7/20,,59883391,,无,女,,,,,,,100%,2017/3/22,1,,,,12 ,,,2017-07-21,,pdu5016325074,C,20
33,6201,,0,0,0,41,,无,,无,2017/7/16,,59120662,,无,男,,,,,,,100%,2015/6/29,1,,,,6 ,,,2017-07-21,,pdu37386051,C,20
38,1225,,0,0,0,7,,无,,无,2017/7/14,,58786230,,无,女,,,,,,,100%,2016/12/13,1,,,,6 ,,,2017-07-21,,pdu8247886135,C,20
37,1355,,0,0,0,12,,无,,无,2017/7/18,,59407165,,无,女,,,,,,,100%,2016/8/19,1,,,,6 ,,,2017-07-21,,pdu5586470571,C,20
24,1000,,0,0,0,9,,无,,无,2017/7/19,,59685508,,无,女,,,,,,,100%,2017/4/15,1,,,,12 ,,,2017-07-21,,pdu3550466065,C,20
22,2200,,0,0,0,14,,无,,无,2017/7/15,,58983027,,无,女,,,,,,,100%,2016/4/23,1,,,,6 ,,,2017-07-21,,pdu7545657453,C,20
31,5201,,0,0,0,16,,无,,无,2017/7/14,,58766935,,无,女,,,,,,,100%,2016/7/22,1,,,,12 ,,,2017-07-21,,pdu3804643462,C,20
29,5846,,0,0,0,46,,无,,无,2017/7/15,,58944218,,无,女,,,,,,,100%,2017/2/11,1,,,,6 ,,,2017-07-21,,pdu5773021530,C,20
27,1377,,0,0,0,14,,无,,无,2017/7/18,,59484055,,无,女,,,,,,,100%,2016/9/14,1,,,,12 ,,,2017-07-21,,pdu7135322284,C,20
27,11500,,0,0,0,80,,无,,无,2017/7/16,,59134351,,无,女,,,,,,,100%,2016/9/23,1,,,,12 ,,,2017-07-21,,pdu1446406681,C,20
39,2388,,0,0,0,5,,无,,无,2017/7/15,,58951962,,无,女,,,,,,,100%,2016/4/2,1,,,,12 ,,,2017-07-21,,pdu8114251878,C,20
22,5000,,0,0,0,30,,无,,无,2017/7/20,,59779610,,无,女,,,,,,,100%,2017/4/17,1,,,,12 ,,,2017-07-21,,pdu3646675365,B,18
35,3688,,0,0,0,24,,无,,无,2017/7/19,,59669569,,无,男,,,,,,,100%,2014/4/14,1,,,,6 ,,,2017-07-21,,jl8276985,C,20
42,2261,,0,0,0,7,,无,,无,2017/7/18,,59520372,,无,男,,,,,,,100%,2016/4/15,1,,,,6 ,,,2017-07-21,,pdu8275553071,C,20
30,7190,,0,0,0,54,,无,,无,2017/7/19,,59675513,,无,女,,,,,,,100%,2016/6/26,1,,,,6 ,,,2017-07-21,,pdu7520732402,C,20
44,5000,,0,0,0,14,,无,,无,2017/7/14,,58442906,,无,女,,,,,,,100%,2016/11/23,1,,,,12 ,,,2017-07-21,,pdu6327514855,D,22
18,880,,0,0,0,17,,无,,无,2017/7/19,,59705256,,无,女,,,,,,,100%,2016/5/31,1,,,,6 ,,,2017-07-21,,pdu5777871017,C,20
33,5853,,0,0,0,55,,无,,无,2017/7/18,,59436701,,无,女,,,,,,,100%,2016/7/12,1,,,,12 ,,,2017-07-21,,pdu7717158037,B,18
29,3680,,0,0,0,15,,无,,无,2017/7/14,,58762696,,无,男,,,,,,,100%,2015/8/11,1,,,,6 ,,,2017-07-21,,pdu32783727,C,20
26,744,,0,0,0,17,,无,,无,2017/7/15,,58992330,,无,男,,,,,,,100%,2016/9/30,1,,,,6 ,,,2017-07-21,,pdu3657755806,C,20
31,4000,,0,0,0,24,,无,,无,2017/7/20,,59902039,,无,男,,,,,,,100%,2015/1/8,1,,,,6 ,,,2017-07-21,,pdu52861006,C,20
29,2638,,0,0,0,12,,无,,无,2017/7/14,,58843293,,无,女,,,,,,,100%,2015/7/1,1,,,,12 ,,,2017-07-21,,pdu06470443,C,20
31,3157,,0,0,0,17,,无,,无,2017/7/18,,59426438,,无,男,,,,,,,100%,2016/10/25,1,,,,6 ,,,2017-07-21,,pdu2687166684,C,20
23,2033,,0,0,0,11,,无,,无,2017/7/14,,58700761,,无,男,,,,,,,100%,2016/5/6,1,,,,12 ,,,2017-07-21,,pdu3321767370,C,20
37,16497,,0,0,0,82,,无,,无,2017/7/17,,59308669,,无,男,,,,,,,100%,2014/8/5,1,,,,12 ,,,2017-07-21,,ssuwl,C,20
31,1000,,0,0,0,11,,无,,无,2017/7/19,,59693020,,无,女,,,,,,,100%,2016/4/18,1,,,,6 ,,,2017-07-21,,pdu8314643500,C,20
30,5000,,0,0,0,38,,无,,无,2017/7/15,,58916054,,无,男,,,,,,,100%,2016/6/3,1,,,,6 ,,,2017-07-21,,pdu2558266232,C,20
29,2148,,0,0,0,19,,无,,无,2017/7/15,,58969540,,无,男,,,,,,,100%,2016/3/16,1,,,,12 ,,,2017-07-21,,pdu8846044376,B,18
34,2426,,0,0,0,15,,无,,无,2017/7/17,,59301123,,无,男,,,,,,,100%,2015/1/3,1,,,,12 ,,,2017-07-21,,zhu13418086414,C,20
25,1500,,0,0,0,10,,无,,无,2017/7/16,,59145891,,无,女,,,,,,,100%,2016/4/15,1,,,,6 ,,,2017-07-21,,pdu4711254315,C,20
33,8000,,0,0,0,69,,无,,无,2017/7/15,,58773636,,无,男,,,,,,,100%,2017/1/31,1,,,,6 ,,,2017-07-21,,pdu4545161412,C,20
27,2000,,0,0,0,8,,无,,无,2017/7/14,,58815330,,无,男,,,,,,,100%,2017/6/5,1,,,,12 ,,,2017-07-21,,pdu0327330746,D,22
