age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
31,20000,身份证认证|手机认证,4657.6,288.0,0.22799999999999998,14,0次流标，0次撤标，0次失败,无,23288.00,无,14天02时24分,2016/1/12,60159351,4651.75,无,男,7789.00,17294.05,-3.0,40,0,0,39%,2016/1/12,0.5,5,40,4651.75,12 ,0.00,4651.75,2017-07-22,,pdu7426453571,B,18
45,3440,身份证认证|手机认证,2013.6,216.0,0.192,1,0次流标，0次撤标，0次失败,无,10068.00,无,14天13时12分,2016/12/20,60296760,5961.13,无,女,4900.00,6596.00,0.0,13,0,0,18%,2016/12/20,0.5,5,13,5961.13,12 ,0.00,5961.13,2017-07-22,,pdu6807083302,C,20
29,1573,,0,0,0,17,,无,,无,2017/7/22,,60306525,,无,女,,,,,,,100%,2015/10/22,1,,,,6 ,,,2017-07-22,,pdu32543481,C,20
31,5000,身份证认证|手机认证,1100.0,180.0,0.11,4,0次流标，0次撤标，0次失败,无,1100.00,无,14天12时12分,2017/3/17,60287704,416.64,无,男,1100.00,1249.92,1.0,3,1,0,17%,2016/5/18,0.5,1,4,416.64,6 ,0.00,416.64,2017-07-22,,pdu7804488148,C,20
55,15200,身份证认证|手机认证,3321.0,180.0,0.155,41,1次流标，0次撤标，0次失败,无,6642.00,无,16天06时18分,2016/8/15,59601637,0,无,女,4000.00,3945.05,1.0,10,2,0,69%,2016/7/23,0.5,2,12,,12 ,0.00,0.00,2017-07-22,,pdu1828057715,C,20
39,3734,身份证认证|手机认证,4666.0,360.0,0.22,3,0次流标，0次撤标，0次失败,无,9332.00,无,14天12时14分,2017/2/19,60288299,7511.03,无,男,5600.00,8384.44,0.0,6,0,0,21%,2017/2/19,0.5,2,6,5240.46,6 ,0.00,7511.03,2017-07-22,,pdu3450086588,C,20
24,10000,身份证认证|手机认证,3000.0,360.0,0.16,17,0次流标，1次撤标，0次失败,无,6000.00,无,19天05时33分,2016/9/5,60201419,3334.8,无,女,3000.00,3603.48,-1.0,12,0,0,36%,2016/9/5,0.5,2,12,1667.4,12 ,0.00,3334.80,2017-07-22,,pdu3037662760,C,20
26,4800,身份证认证|手机认证,4733.833333333333,240.0,0.18666666666666668,11,0次流标，0次撤标，0次失败,无,28403.00,无,19天16时04分,2016/5/13,60316319,12798.44,无,女,6237.00,16546.87,0.0,28,0,0,26%,2016/5/13,0.5,6,28,10592.7,6 ,0.00,12798.44,2017-07-22,,pdu7067775572,C,20
45,11900,身份证认证|手机认证,0,0,0,10,1次流标，1次撤标，0次失败,无,0.00,无,9天09时04分,,60251024,,无,男,0.00,0.00,,0,0,0,37%,2015/9/21,0.5,0,0,,12 ,0.00,0.00,2017-07-22,,pdu86608564,B,18
40,26880,学历认证|身份证认证|手机认证|人行征信认证,8866.666666666666,180.0,0.19333333333333336,121,0次流标，0次撤标，0次失败,长安大学,26600.00,本科,13天09时00分,2016/6/10,60023173,8425.2,成人,男,12000.00,12637.80,-6.0,14,0,0,61%,2016/6/10,0.5,3,14,8425.2,12 ,0.00,8425.20,2017-07-22,,pdu4623714302,B,18
25,2498,身份证认证|手机认证,3035.0,360.0,0.16,3,0次流标，0次撤标，0次失败,无,6070.00,无,14天14时50分,2017/3/17,60308640,5070.8,无,女,4900.00,5655.36,0.0,4,0,0,34%,2017/3/17,0.5,2,4,3477.9599999999996,12 ,0.00,5070.80,2017-07-22,,pdu4347546111,C,20
29,1100,,0,0,0,12,,无,,无,2017/7/22,,60266085,,无,男,,,,,,,100%,2017/3/27,1,,,,6 ,,,2017-07-22,,pdu6885762526,C,20
28,1786,身份证认证|手机认证,2808.875,206.25,0.2025,2,0次流标，0次撤标，0次失败,无,22471.00,无,14天12时59分,2016/8/17,60295130,13390.43,无,男,6212.00,15289.40,1.0,25,1,0,39%,2016/8/17,0.5,8,26,13390.430000000002,6 ,0.00,13390.43,2017-07-22,,pdu4243012184,C,20
31,2000,学历认证|身份证认证|手机认证,2900.0,288.0,0.198,12,1次流标，0次撤标，0次失败,十堰职业技术学院,14500.00,专科(高职),14天14时46分,2015/6/22,60308269,3000.84,普通,男,5500.00,3867.78,4.0,20,6,0,59%,2015/5/5,0.5,5,26,2647.7999999999997,6 ,0.00,3000.84,2017-07-22,,pdu24134756,C,20
22,1158,,0,0,0,3,,无,,无,2017/7/22,,60243509,,无,男,,,,,,,100%,2017/4/17,1,,,,12 ,,,2017-07-22,,pdu4435337856,C,20
43,13100,身份证认证|手机认证,8032.0,300.0,0.20666666666666667,14,1次流标，1次撤标，0次失败,无,24096.00,无,14天12时57分,2015/12/20,60294927,0,无,男,12000.00,13339.32,-10.0,30,0,0,13%,2015/12/10,0.5,3,30,,12 ,0.00,0.00,2017-07-22,,pdu8481556818,C,20
25,8000,身份证认证|手机认证,1000.0,90.0,0.11,16,0次流标，0次撤标，0次失败,无,1000.00,无,18天08时37分,2017/3/17,60037547,0,无,男,1000.00,1162.38,0.0,1,0,0,65%,2017/3/10,0.5,1,1,,12 ,0.00,0.00,2017-07-22,,pdu8702067086,C,20
26,5000,身份证认证|手机认证,5141.5,360.0,0.22,10,0次流标，0次撤标，0次失败,无,10283.00,无,19天06时58分,2016/7/15,60221783,3955.6,无,女,5283.00,8273.25,1.0,12,4,0,79%,2016/7/15,0.5,2,16,2966.7,12 ,0.00,3955.60,2017-07-22,,pdu3437661048,B,18
23,3781,身份证认证|手机认证,1618.5,360.0,0.12,4,0次流标，0次撤标，0次失败,无,3237.00,无,14天14时50分,2017/2/26,60308683,2632.75,无,男,1737.00,3108.33,0.0,8,0,0,24%,2017/2/26,0.5,2,8,1954.86,12 ,0.00,2632.75,2017-07-22,,pdu2581263237,C,20
30,3000,身份证认证|手机认证,1891.8,160.8,0.17298000000000002,14,0次流标，0次撤标，0次失败,无,32511.00,无,14天13时24分,2016/1/16,60298539,10604.22,无,女,5498.00,12484.96,0.0,87,0,0,42%,2016/1/13,0.5,15,88,10604.219999999998,12 ,0.00,10604.22,2017-07-22,,pdu7471051276,C,20
27,5000,身份证认证|手机认证,3800.0,225.0,0.2175,15,0次流标，0次撤标，0次失败,无,30400.00,无,14天13时06分,2016/5/14,60296018,9416.76,无,男,6500.00,12010.34,-1.0,38,0,0,28%,2015/9/18,0.5,8,38,9416.76,6 ,0.00,9416.76,2017-07-22,,pdu61315018,C,20
23,4000,学历认证|身份证认证|手机认证,2558.1,198.7,0.18400999999999998,8,0次流标，0次撤标，0次失败,山东畜牧兽医职业学院,39083.00,专科,14天16时13分,2016/8/23,60317399,11769.33,普通,女,5500.00,15010.67,1.0,59,1,0,35%,2016/8/18,0.5,15,60,9067.91,12 ,0.00,11769.33,2017-07-22,,pdu8824117366,C,20
30,4335,学历认证|身份证认证|手机认证,3058.25,225.0,0.27,10,0次流标，0次撤标，0次失败,湖北省经济管理干部学院,12233.00,专科,14天13时08分,2016/6/3,60296194,4857.78,普通,男,4234.00,9582.32,3.0,19,3,0,24%,2016/6/3,0.5,4,22,4857.78,12 ,0.00,4857.78,2017-07-22,,pdu7028711878,C,20
41,3000,身份证认证|手机认证,3988.5,300.0,0.18333333333333335,4,0次流标，0次撤标，0次失败,无,23931.00,无,14天13时34分,2016/9/19,60300025,15003.53,无,男,5500.00,15136.53,,24,0,0,24%,2016/9/19,0.5,6,24,12191.900000000001,6 ,0.00,15003.53,2017-07-22,,pdu1178457064,C,20
28,7771,,0,0,0,22,,无,,无,2017/7/22,,60208555,,无,女,,,,,,,100%,2015/4/15,1,,,,6 ,,,2017-07-22,,pdu34654014,B,18
26,17000,学历认证|身份证认证|手机认证,3113.0,180.0,0.11,16,1次流标，0次撤标，0次失败,杭州职业技术学院,6226.00,专科(高职),19天07时39分,2016/8/16,60231484,0,普通,女,3500.00,4524.54,6.0,10,2,0,28%,2015/2/17,0.5,2,12,,12 ,0.00,0.00,2017-07-22,,pdu20114652,B,18
25,2000,身份证认证|手机认证,1300.0,270.0,0.16,1,0次流标，0次撤标，0次失败,无,2600.00,无,19天12时45分,2017/4/13,60292984,2347.83,无,男,1800.00,2681.56,0.0,3,1,0,32%,2017/1/4,0.5,2,4,1800.5700000000002,12 ,0.00,2347.83,2017-07-22,,pdu2044353385,C,20
34,5000,学历认证|身份证认证|手机认证,2729.285714285714,308.57142857142856,0.13999999999999999,40,0次流标，0次撤标，1次失败,电子科技大学,19105.00,专科,19天03时19分,2015/11/18,60172163,10090.73,网络教育,女,5243.00,11781.76,,32,8,0,82%,2015/11/17,0.5,7,40,6917.58,12 ,0.00,10090.73,2017-07-22,,pdu7806401436,C,20
43,3000,身份证认证|手机认证,2392.3333333333335,200.0,0.19888888888888892,2,0次流标，0次撤标，0次失败,无,21531.00,无,14天12时53分,2016/7/18,60294276,10011.44,无,男,4979.00,10056.82,1.0,26,3,0,23%,2016/7/18,0.5,9,29,9801.630000000001,6 ,0.00,10021.71,2017-07-22,,pdu6787835068,C,20
31,13500,,0,0,0,89,,无,,无,2017/7/21,,59414023,,无,女,,,,,,,100%,2017/7/13,1,,,,12 ,,,2017-07-22,,pdu5387131141,C,20
25,1063,身份证认证|手机认证,3800.0,270.0,0.16,2,1次流标，0次撤标，0次失败,无,7600.00,无,14天15时14分,2017/2/23,60311444,6473.06,无,女,4800.00,7610.09,1.0,4,1,0,65%,2016/5/17,0.5,2,5,5913.919999999999,6 ,0.00,6473.06,2017-07-22,,pdu8574582654,C,20
21,933,,0,0,0,8,,无,,无,2017/7/22,,60275625,,无,男,,,,,,,100%,2016/9/18,1,,,,6 ,,,2017-07-22,,pdu3774082831,C,20
30,26000,学历认证|身份证认证|手机认证,2889.4,248.4,0.18495999999999999,35,0次流标，0次撤标，0次失败,湖南女子职业大学,40594.00,专科,14天18时16分,2016/6/13,60326038,17751.5,普通,女,6500.00,18937.79,0.0,68,0,0,29%,2016/6/13,0.5,13,68,11723.939999999999,12 ,0.00,15814.81,2017-07-22,,pdu0704861572,C,20
27,5000,身份证认证|手机认证,2300.0,180.0,0.178,2,0次流标，0次撤标，0次失败,无,11500.00,无,19天12时16分,2016/10/7,60288828,5472.17,无,男,5000.00,6707.82,-1.0,12,0,0,14%,2016/10/7,0.5,5,12,5119.13,6 ,0.00,5472.17,2017-07-22,,pdu5666536033,C,20
25,2000,学历认证|身份证认证|手机认证,2158.0,360.0,0.20666666666666667,4,0次流标，0次撤标，0次失败,荆州职业技术学院,12948.00,专科,14天20时10分,2016/11/16,60330646,8096.22,普通,男,6600.00,8143.18,3.0,16,3,0,38%,2016/11/16,0.5,6,19,5731.789999999999,12 ,0.00,8096.22,2017-07-22,,pdu0571143218,C,20
35,10000,,0,0,0,80,,无,,无,2017/7/22,,60203672,,无,男,,,,,,,100%,2016/12/14,1,,,,6 ,,,2017-07-22,,pdu6427475882,B,18
38,13400,学历认证|身份证认证|手机认证,0,0,0,27,0次流标，1次撤标，0次失败,中央广播电视大学,0.00,专科,9天05时16分,,60197830,,成人,男,0.00,0.00,,0,0,0,66%,2017/7/20,0.5,0,0,,12 ,0.00,0.00,2017-07-22,,pdu0441435651,B,18
24,9000,身份证认证|手机认证,3000.0,360.0,0.17500000000000002,13,0次流标，0次撤标，0次失败,无,12000.00,无,19天06时17分,2017/3/19,60212062,0,无,男,6000.00,6113.80,0.0,17,0,0,46%,2017/3/19,0.5,4,17,,12 ,0.00,0.00,2017-07-22,,pdu2385248088,B,18
32,2400,身份证认证|手机认证,5423.666666666667,330.0,0.19999999999999998,1,1次流标，0次撤标，0次失败,无,32542.00,无,14天18时20分,2015/12/14,60326173,12496.21,无,男,10000.00,15159.03,1.0,39,1,0,27%,2014/1/3,0.5,6,40,9837.66,6 ,0.00,12496.21,2017-07-22,,kamwang,C,20
27,8676,身份证认证|手机认证,6375.0,187.5,0.18000000000000002,19,0次流标，7次撤标，0次失败,无,25500.00,无,14天16时07分,2014/10/21,60316596,1853.48,无,男,10500.00,11120.88,0.0,24,0,0,51%,2014/10/21,0.5,4,24,1853.48,6 ,0.00,1853.48,2017-07-22,,rong1047441,C,20
38,2070,身份证认证|手机认证,6304.5,180.0,0.165,1,0次流标，1次撤标，0次失败,无,12609.00,无,14天15时35分,2017/4/20,60313407,8090.63,无,男,9500.00,10703.06,4.0,2,2,0,31%,2015/2/11,0.5,2,4,8090.629999999999,12 ,0.00,8090.63,2017-07-22,,rong5154473,C,20
25,4460,学历认证|身份证认证|手机认证,1686.9,360.0,0.21400000000000002,17,2次流标，0次撤标，0次失败,山东大学,26234.00,专科,19天09时58分,2016/5/18,60262822,13711.67,网络教育,男,4500.00,15485.14,0.0,62,3,0,63%,2015/12/13,0.5,14,65,8055.840000000001,12 ,0.00,13711.67,2017-07-22,,pdu0647007840,B,18
32,6100,身份证认证|手机认证,0,0,0,6,0次流标，0次撤标，0次失败,无,0.00,无,5天07时21分,,59414303,,无,女,0.00,0.00,,0,0,0,24%,2017/7/17,0.5,0,0,,6 ,0.00,0.00,2017-07-22,,pdu5771168258,F,16
29,3796,身份证认证|手机认证,4373.375,281.25,0.2425,13,0次流标，0次撤标，0次失败,无,34987.00,无,14天17时43分,2015/12/25,60324074,11285.4,无,男,9500.00,15462.28,0.0,44,0,0,35%,2015/12/25,0.5,8,44,10278.18,6 ,0.00,11285.40,2017-07-22,,pdu0616078582,C,20
42,2326,身份证认证|手机认证|人行征信认证,2688.6,252.0,0.22399999999999998,15,0次流标，0次撤标，0次失败,无,26886.00,无,14天16时35分,2016/7/25,60319336,12546.58,无,男,4653.00,15163.89,-1.0,47,0,0,57%,2016/7/25,0.5,10,47,9745.54,6 ,0.00,12546.58,2017-07-22,,pdu3881083346,C,20
34,4120,,0,0,0,39,,无,,无,2017/7/22,,60231573,,无,男,,,,,,,100%,2016/10/30,1,,,,6 ,,,2017-07-22,,pdu5621638466,C,20
34,2667,身份证认证|手机认证,2594.75,120.0,0.2625,1,1次流标，1次撤标，0次失败,无,10379.00,无,14天15时12分,2014/7/4,60311028,2931.68,无,男,3500.00,4412.62,,5,7,0,24%,2014/6/10,0.5,4,12,2931.68,6 ,0.00,2931.68,2017-07-22,,kasume,C,20
47,3000,身份证认证|手机认证|人行征信认证,4250.0,180.0,0.15000000000000002,11,4次流标，0次撤标，0次失败,无,8500.00,无,14天14时09分,2015/11/11,60304047,5825.22,无,男,5500.00,5825.22,,6,0,0,57%,2015/7/14,0.5,2,6,4854.35,6 ,0.00,5825.22,2017-07-22,,pdu31408017,C,20
25,2004,身份证认证|手机认证,1292.25,225.0,0.1825,2,0次流标，0次撤标，0次失败,无,5169.00,无,19天11时09分,2017/5/18,60276713,4223.6,无,男,2000.00,4223.60,0.0,7,0,0,34%,2017/5/17,0.5,4,7,3297.2999999999997,12 ,0.00,4223.60,2017-07-22,,pdu6857761448,C,20
36,3000,身份证认证|手机认证,1112.8,306.0,0.21600000000000003,11,0次流标，1次撤标，0次失败,无,18359.00,无,19天12时54分,2016/9/13,60294575,7934.17,无,男,2000.00,9726.21,-11.0,101,0,0,36%,2016/9/12,0.5,16,101,4841.009999999999,12 ,0.00,7934.17,2017-07-22,,pdu8030732586,C,20
35,5276,身份证认证|手机认证,3875.8,228.0,0.24400000000000005,3,2次流标，0次撤标，2次失败,无,38758.00,无,14天14时34分,2015/11/8,60307211,8547.19,无,男,10500.00,11120.88,-7.0,67,1,0,14%,2015/8/31,0.5,10,68,8547.19,6 ,0.00,8547.19,2017-07-22,,pdu24332888,C,20
23,10000,学籍认证|身份证认证|手机认证,1839.0,270.0,0.18,14,0次流标，0次撤标，0次失败,无,3678.00,无,19天05时39分,2016/6/19,60202983,0,无,女,2800.00,2978.26,0.0,18,0,0,47%,2016/6/19,0.5,2,18,,12 ,0.00,0.00,2017-07-22,,pdu4641403348,B,18
23,800,,0,0,0,6,,无,,无,2017/7/22,,60326373,,无,男,,,,,,,100%,2017/2/26,1,,,,6 ,,,2017-07-22,,pdu2215621188,C,20
23,4390,身份证认证|手机认证,3779.3333333333335,300.0,0.26,1,1次流标，3次撤标，0次失败,无,11338.00,无,14天21时13分,2016/3/14,60332835,7619.28,无,男,4500.00,9227.37,0.0,5,0,0,14%,2015/6/28,0.5,3,5,6355.77,6 ,0.00,7619.28,2017-07-22,,pdu75850033,C,20
27,2105,身份证认证|手机认证,6259.0,360.0,0.21000000000000002,3,0次流标，0次撤标，0次失败,无,12518.00,无,14天12时31分,2017/1/13,60290809,8867.5,无,男,8500.00,10035.25,0.0,7,0,0,35%,2017/1/13,0.5,2,7,7006.5,6 ,0.00,8867.50,2017-07-22,,pdu1252221514,C,20
24,3172,身份证认证|手机认证,2030.0,135.0,0.15000000000000002,4,0次流标，0次撤标，0次失败,无,4060.00,无,19天15时59分,2017/5/19,60315973,1620.45,无,女,3060.00,3240.90,1.0,5,1,0,65%,2017/5/19,0.5,2,6,1620.4499999999998,6 ,0.00,1620.45,2017-07-22,,pdu3272026421,B,18
25,6800,身份证认证|手机认证,0,0,0,14,2次流标，1次撤标，0次失败,无,0.00,无,9天09时37分,,60258498,,无,男,0.00,0.00,,0,0,0,67%,2015/8/20,0.5,0,0,,6 ,0.00,0.00,2017-07-22,,pdu10280270,B,18
41,3000,身份证认证|手机认证,2907.8571428571427,192.85714285714286,0.21714285714285714,6,0次流标，1次撤标，0次失败,无,20355.00,无,14天12时02分,2016/10/20,60286430,10301.63,无,女,6000.00,10610.62,-3.0,23,0,0,27%,2016/10/20,0.5,7,23,10301.630000000001,6 ,0.00,10301.63,2017-07-22,,pdu4177124511,C,20
25,14400,身份证认证|手机认证,5210.0,270.0,0.21000000000000002,0,1次流标，2次撤标，0次失败,无,20840.00,无,2017/7/16,2016/5/29,59012074,14825.25,无,男,14400.00,14825.25,-7.0,25,0,0,49%,2015/9/12,0,4,25,6738.75,12 ,0.00,14825.25,2017-07-22,,rong2307070,C,20
22,3000,学籍认证|身份证认证|手机认证,839.1,360.0,0.19599999999999998,6,0次流标，0次撤标，0次失败,无,12931.00,无,19天18时14分,2016/5/8,60325997,4361.39,无,男,3000.00,4361.39,2.0,83,1,0,73%,2016/5/8,0.5,13,84,2512.2599999999998,12 ,0.00,4361.39,2017-07-22,,pdu8348277186,B,18
34,6000,,0,0,0,40,,无,,无,2017/7/22,,60278090,,无,男,,,,,,,100%,2015/11/11,1,,,,12 ,,,2017-07-22,,pdu56631163,C,20
27,2472,身份证认证|手机认证,1000.0,360.0,0.16999999999999998,8,0次流标，1次撤标，0次失败,无,2000.00,无,19天19时52分,2017/6/15,60330256,561.54,无,男,1000.00,1296.00,,18,0,0,44%,2017/6/15,0.5,2,18,93.59,12 ,0.00,561.54,2017-07-22,,pdu3836315417,C,20
23,2400,身份证认证|手机认证,1469.4444444444443,206.22222222222223,0.16662222222222223,4,0次流标，0次撤标，0次失败,无,13225.00,无,19天11时39分,2016/10/19,60282482,7887.51,无,男,4000.00,8458.26,0.0,28,0,0,32%,2016/3/13,0.5,9,28,6527.96,6 ,0.00,7887.51,2017-07-22,,pdu5618322115,C,20
21,7000,学历认证|身份证认证|手机认证,0,0,0,16,0次流标，0次撤标，0次失败,安徽新闻出版职业技术学院,0.00,专科,19天03时06分,,60169384,,普通,女,0.00,0.00,,0,0,0,46%,2017/6/21,0.5,0,0,,12 ,0.00,0.00,2017-07-22,,pdu4823320813,C,20
23,764,,0,0,0,4,,无,,无,2017/7/22,,60297165,,无,男,,,,,,,100%,2015/11/15,1,,,,12 ,,,2017-07-22,,pdu5777011252,C,20
21,5750,身份证认证|手机认证,1300.0,360.0,0.12,9,0次流标，1次撤标，0次失败,无,1300.00,无,13天12时26分,2016/12/22,60080098,0,无,男,1300.00,1557.60,-24.0,12,0,0,5%,2016/12/16,0.5,1,12,,12 ,0.00,0.00,2017-07-22,,pdu4131371570,E,22
33,4079,身份证认证|手机认证,2544.25,292.5,0.193125,5,0次流标，0次撤标，0次失败,无,20354.00,无,19天14时37分,2016/7/13,60307558,11415.89,无,女,5254.00,12810.07,0.0,30,0,0,52%,2016/7/12,0.5,8,30,9025.5,12 ,0.00,11415.89,2017-07-22,,pdu8107865707,B,18
21,816,身份证认证|手机认证,1464.5,225.0,0.17750000000000002,6,0次流标，0次撤标，0次失败,无,5858.00,无,19天21时28分,2016/11/3,60333171,2268.44,无,女,2500.00,3024.01,0.0,15,0,0,37%,2016/11/3,0.5,4,15,1962.5800000000002,12 ,0.00,2268.44,2017-07-22,,pdu3154345230,B,18
40,3599,身份证认证|手机认证,4306.5,247.5,0.21000000000000002,9,0次流标，0次撤标，0次失败,无,17226.00,无,14天09时48分,2016/5/8,60260611,7470.13,无,男,6426.00,10174.74,2.0,22,1,0,13%,2016/5/8,0.5,4,23,7470.129999999999,12 ,0.00,7470.13,2017-07-22,,pdu6552255835,E,22
43,5800,身份证认证|手机认证,2710.0,234.0,0.19999999999999998,1,4次流标，0次撤标，2次失败,无,35100.00,无,14天21时48分,2015/10/19,60333879,8512.06,无,男,8000.00,12218.92,,63,2,0,11%,2014/1/15,0.5,11,65,7574.740000000001,6 ,0.00,8512.06,2017-07-22,,zhao2014,C,20
29,4543,身份证认证|手机认证,4204.75,360.0,0.20249999999999999,1,0次流标，1次撤标，0次失败,无,16819.00,无,14天22时10分,2015/9/16,60334784,7368.79,无,男,5500.00,10755.41,1.0,30,1,0,14%,2015/9/12,0.5,4,31,5418.710000000001,12 ,0.00,7368.79,2017-07-22,,pdu63546721,C,20
28,9065,身份证认证|手机认证,2793.3333333333335,300.0,0.17666666666666667,34,0次流标，0次撤标，0次失败,无,8380.00,无,18天08时35分,2016/10/13,60037210,4875.23,无,男,3887.00,6576.13,-8.0,16,0,0,64%,2016/10/12,0.5,3,16,3795.02,12 ,0.00,4875.23,2017-07-22,,pdu0406561528,C,20
30,14200,学历认证|身份证认证|手机认证,0,0,0,24,0次流标，1次撤标，0次失败,武汉交通职业学院,0.00,专科,9天08时59分,,60250262,,普通,男,0.00,0.00,,0,0,0,39%,2017/7/18,0.5,0,0,,12 ,0.00,0.00,2017-07-22,,pdu6857608567,B,18
29,2000,身份证认证|手机认证,2664.0,126.0,0.22000000000000003,10,1次流标，0次撤标，0次失败,无,13320.00,无,19天11时00分,2017/4/19,60275190,5219.16,无,女,4900.00,5219.16,0.0,15,0,0,58%,2016/3/7,0.5,5,15,5219.16,6 ,0.00,5219.16,2017-07-22,,pdu4535874755,C,20
25,700,,0,0,0,13,,无,,无,2017/7/22,,60337228,,无,女,,,,,,,100%,2017/1/19,1,,,,6 ,,,2017-07-22,,pdu7146222124,C,20
21,3500,,0,0,0,13,,无,,无,2017/7/22,,60320133,,无,女,,,,,,,100%,2017/4/21,1,,,,6 ,,,2017-07-22,,pdu0706176341,B,18
33,21990,学历认证|身份证认证|手机认证,7476.8,270.0,0.16899999999999998,31,3次流标，2次撤标，0次失败,中山大学,37384.00,专升本,13天07时42分,2016/6/22,59990596,19438.97,网络教育,男,15709.00,22972.79,-1.0,29,0,0,42%,2015/4/22,0.5,5,29,11678.270000000002,12 ,0.00,19438.97,2017-07-22,,pdu03641322,B,18
42,19153,身份证认证|手机认证,3068.6,198.0,0.19199999999999998,19,1次流标，0次撤标，0次失败,无,33686.00,无,13天23时28分,2016/4/9,60132061,11280.21,无,女,4663.00,13116.91,0.0,56,0,0,41%,2016/4/9,0.5,11,56,11280.210000000001,12 ,0.00,11280.21,2017-07-22,,pdu8637358855,B,18
