age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
25,3800,身份证认证|手机认证,2299.0,213.0,0.206875,1,0次流标，0次撤标，0次失败,无,18392.00,无,19天17时57分,2016/5/28,59899723,8678.05,无,男,6200.00,10142.95,-1.0,40,0,0,26%,2016/3/13,0.5,8,40,7778.2,12 ,0.00,8678.05,2017-07-20,,pdu7570717062,B,18
32,3994,,0,0,0,21,,无,,无,2017/7/16,,59145943,,无,女,,,,,,,100%,2015/1/6,1,,,,6 ,,,2017-07-20,,pdu70153766,B,18
25,13700,,0,0,0,50,,无,,无,2017/7/14,,58662800,,无,女,,,,,,,100%,2016/6/5,1,,,,12 ,,,2017-07-20,,pdu1372274047,D,22
29,12500,,0,0,0,120,,无,,无,2017/7/19,,59558646,,无,男,,,,,,,100%,2016/6/16,1,,,,6 ,,,2017-07-20,,pdu6181636163,C,20
28,5237,,0,0,0,27,,无,,无,2017/7/14,,58511784,,无,男,,,,,,,100%,2016/4/30,1,,,,6 ,,,2017-07-20,,pdu4065067321,C,20
33,5000,,0,0,0,18,,无,,无,2017/7/15,,58973368,,无,女,,,,,,,100%,2015/6/8,1,,,,12 ,,,2017-07-20,,pdu34573827,B,18
34,1265,身份证认证|手机认证,2616.5,180.0,0.19999999999999998,4,1次流标，0次撤标，0次失败,无,43379.00,无,14天16时39分,2016/1/4,59891983,10687.28,无,女,6200.00,12085.32,1.0,61,4,0,64%,2015/10/4,0.5,14,65,9275.64,6 ,0.00,10687.28,2017-07-20,,pdu47214143,C,20
40,2283,,0,0,0,26,,无,,无,2017/7/14,,58802414,,无,男,,,,,,,100%,2016/1/21,1,,,,12 ,,,2017-07-20,,pdu1847256363,C,20
22,1119,,0,0,0,4,,无,,无,2017/7/16,,59108266,,无,男,,,,,,,100%,2016/8/28,1,,,,12 ,,,2017-07-20,,pdu6321214762,C,20
23,1000,,0,0,0,6,,无,,无,2017/7/17,,59279544,,无,女,,,,,,,100%,2017/6/2,1,,,,6 ,,,2017-07-20,,pdu6367655100,C,20
31,8000,,0,0,0,52,,无,,无,2017/7/14,,58538462,,无,女,,,,,,,100%,2017/7/12,1,,,,12 ,,,2017-07-20,,pdu7232118346,C,20
39,2000,,0,0,0,16,,无,,无,2017/7/19,,59657896,,无,男,,,,,,,100%,2017/4/6,1,,,,12 ,,,2017-07-20,,pdu6646610785,C,20
25,16000,,0,0,0,193,,无,,无,2017/7/17,,59283124,,无,男,,,,,,,100%,2015/10/17,1,,,,12 ,,,2017-07-20,,pdu02041251,B,18
41,940,,0,0,0,8,,无,,无,2017/7/16,,59098437,,无,男,,,,,,,100%,2016/1/21,1,,,,6 ,,,2017-07-20,,pdu0756408273,C,20
26,6100,,0,0,0,24,,无,,无,2017/7/15,,58983429,,无,女,,,,,,,100%,2016/6/8,1,,,,12 ,,,2017-07-20,,pdu5703273026,C,20
29,2203,,0,0,0,8,,无,,无,2017/7/14,,58831916,,无,男,,,,,,,100%,2017/3/2,1,,,,6 ,,,2017-07-20,,pdu4061130310,D,22
23,5000,,0,0,0,27,,无,,无,2017/7/18,,59515451,,无,男,,,,,,,100%,2016/9/27,1,,,,6 ,,,2017-07-20,,pdu0532725630,C,20
26,3194,,0,0,0,8,,无,,无,2017/7/15,,58960591,,无,男,,,,,,,100%,2015/12/23,1,,,,6 ,,,2017-07-20,,pdu2602180853,C,20
25,2000,,0,0,0,26,,无,,无,2017/7/16,,59063319,,无,女,,,,,,,100%,2016/1/4,1,,,,6 ,,,2017-07-20,,pdu4118011114,C,20
21,1000,,0,0,0,1,,无,,无,2017/7/14,,58826804,,无,女,,,,,,,100%,2016/12/5,1,,,,6 ,,,2017-07-20,,pdu3503186336,C,20
26,1728,,0,0,0,12,,无,,无,2017/7/19,,59620315,,无,男,,,,,,,100%,2017/3/4,1,,,,12 ,,,2017-07-20,,pdu6270200212,C,20
35,3760,,0,0,0,12,,无,,无,2017/7/14,,58789845,,无,女,,,,,,,100%,2015/11/9,1,,,,12 ,,,2017-07-20,,pdu21548255,C,20
40,3000,,0,0,0,29,,无,,无,2017/7/14,,58812490,,无,男,,,,,,,100%,2015/3/19,1,,,,6 ,,,2017-07-20,,pdu65677434,C,20
33,1063,,0,0,0,5,,无,,无,2017/7/14,,58794472,,无,女,,,,,,,100%,2015/9/12,1,,,,6 ,,,2017-07-20,,rong5065327,D,22
23,2000,,0,0,0,11,,无,,无,2017/7/16,,59067182,,无,女,,,,,,,100%,2017/5/9,1,,,,12 ,,,2017-07-20,,pdu4868142358,C,20
48,12460,,0,0,0,73,,无,,无,2017/7/18,,59151052,,无,男,,,,,,,100%,2016/3/4,1,,,,12 ,,,2017-07-20,,pdu5526371440,C,20
29,3700,,0,0,0,16,,无,,无,2017/7/18,,59394448,,无,男,,,,,,,100%,2015/9/22,1,,,,12 ,,,2017-07-20,,pdu66243138,B,18
29,2749,,0,0,0,13,,无,,无,2017/7/14,,58762894,,无,男,,,,,,,100%,2016/4/30,1,,,,6 ,,,2017-07-20,,pdu4802432312,C,20
24,3903,,0,0,0,24,,无,,无,2017/7/14,,58817707,,无,男,,,,,,,100%,2016/11/29,1,,,,6 ,,,2017-07-20,,pdu6000647416,C,20
23,2000,学籍认证|身份证认证|手机认证,5416.0,315.0,0.215,5,0次流标，0次撤标，0次失败,无,21664.00,无,19天19时55分,2016/5/14,59909031,9941.28,无,男,14000.00,14911.92,-2.0,30,0,0,8%,2016/5/12,0.5,4,30,9941.28,6 ,0.00,9941.28,2017-07-20,,pdu8483532870,C,20
26,5000,,0,0,0,12,,无,,无,2017/7/14,,58745348,,无,男,,,,,,,100%,2016/10/12,1,,,,12 ,,,2017-07-20,,pdu7766145378,D,22
29,3154,,0,0,0,34,,无,,无,2017/7/14,,58840282,,无,女,,,,,,,100%,2015/4/10,1,,,,6 ,,,2017-07-20,,pdu11876140,C,20
22,10000,,0,0,0,68,,无,,无,2017/7/15,,58621176,,无,女,,,,,,,100%,2017/7/13,1,,,,6 ,,,2017-07-20,,pdu0650648680,C,20
39,2993,,0,0,0,11,,无,,无,2017/7/14,,58777397,,无,男,,,,,,,100%,2014/8/5,1,,,,12 ,,,2017-07-20,,lcccepsa,C,20
24,1090,,0,0,0,3,,无,,无,2017/7/17,,59268952,,无,男,,,,,,,100%,2017/1/22,1,,,,6 ,,,2017-07-20,,pdu7211255603,C,20
25,5478,,0,0,0,48,,无,,无,2017/7/18,,59462122,,无,女,,,,,,,100%,2016/11/6,1,,,,6 ,,,2017-07-20,,pdu5638886060,B,18
36,5635,,0,0,0,19,,无,,无,2017/7/15,,59011177,,无,男,,,,,,,100%,2015/12/6,1,,,,6 ,,,2017-07-20,,pdu3032557624,D,22
26,8000,,0,0,0,36,,无,,无,2017/7/18,,59339613,,无,女,,,,,,,100%,2015/6/23,1,,,,12 ,,,2017-07-20,,pdu13523417,B,18
23,2143,,0,0,0,26,,无,,无,2017/7/16,,59146458,,无,男,,,,,,,100%,2016/1/16,1,,,,6 ,,,2017-07-20,,pdu3066325210,D,22
22,800,,0,0,0,1,,无,,无,2017/7/14,,58777203,,无,女,,,,,,,100%,2016/3/4,1,,,,12 ,,,2017-07-20,,pdu2405721237,D,22
24,10300,,0,0,0,43,,无,,无,2017/7/14,,58328005,,无,男,,,,,,,100%,2016/3/22,1,,,,12 ,,,2017-07-20,,pdu5873738150,D,22
47,4010,,0,0,0,9,,无,,无,2017/7/14,,58778621,,无,男,,,,,,,100%,2016/5/25,1,,,,6 ,,,2017-07-20,,pdu6785802518,C,20
44,6373,,0,0,0,23,,无,,无,2017/7/18,,59380475,,无,女,,,,,,,100%,2016/8/2,1,,,,12 ,,,2017-07-20,,pdu8035633064,B,18
21,3000,,0,0,0,41,,无,,无,2017/7/15,,58994118,,无,男,,,,,,,100%,2016/7/11,1,,,,6 ,,,2017-07-20,,pdu0857337033,C,20
24,4079,,0,0,0,30,,无,,无,2017/7/19,,59698366,,无,男,,,,,,,100%,2015/9/1,1,,,,12 ,,,2017-07-20,,pdu67074663,C,20
40,3729,,0,0,0,13,,无,,无,2017/7/14,,58803112,,无,男,,,,,,,100%,2016/6/2,1,,,,12 ,,,2017-07-20,,pdu5526451061,C,20
22,10000,,0,0,0,100,,无,,无,2017/7/18,,59475033,,无,女,,,,,,,100%,2017/7/16,1,,,,12 ,,,2017-07-20,,pdu1732463600,B,18
22,700,,0,0,0,3,,无,,无,2017/7/14,,58789876,,无,男,,,,,,,100%,2017/3/22,1,,,,12 ,,,2017-07-20,,pdu7606875722,C,20
23,3000,身份证认证|手机认证,1868.1666666666667,210.0,0.20500000000000004,9,0次流标，0次撤标，0次失败,无,11209.00,无,19天12时42分,2017/1/13,59856743,7609.22,无,男,3000.00,7685.03,0.0,14,0,0,82%,2017/1/2,0.5,6,14,7366.61,6 ,0.00,7609.22,2017-07-20,,pdu6648745062,B,18
22,1118,,0,0,0,3,,无,,无,2017/7/14,,58846656,,无,男,,,,,,,100%,2016/3/2,1,,,,6 ,,,2017-07-20,,pdu1841741031,C,20
20,700,,0,0,0,4,,无,,无,2017/7/19,,59694021,,无,男,,,,,,,100%,2017/5/19,1,,,,12 ,,,2017-07-20,,pdu4651616370,C,20
36,1898,,0,0,0,7,,无,,无,2017/7/19,,59657016,,无,女,,,,,,,100%,2015/10/21,1,,,,6 ,,,2017-07-20,,rong5544184,B,18
27,9500,,0,0,0,49,,无,,无,2017/7/14,,58452578,,无,女,,,,,,,100%,2017/5/30,1,,,,12 ,,,2017-07-20,,pdu4781475013,D,22
23,2000,,0,0,0,6,,无,,无,2017/7/16,,59126002,,无,男,,,,,,,100%,2017/4/7,1,,,,6 ,,,2017-07-20,,pdu7517753353,C,20
23,2000,,0,0,0,7,,无,,无,2017/7/19,,59670741,,无,女,,,,,,,100%,2016/11/15,1,,,,12 ,,,2017-07-20,,pdu6813740626,B,18
33,2183,,0,0,0,4,,无,,无,2017/7/14,,58843331,,无,男,,,,,,,100%,2017/3/17,1,,,,6 ,,,2017-07-20,,pdu7655007600,D,22
25,2316,,0,0,0,7,,无,,无,2017/7/17,,59305578,,无,男,,,,,,,100%,2016/1/22,1,,,,12 ,,,2017-07-20,,pdu8033058705,C,20
50,4898,,0,0,0,26,,无,,无,2017/7/15,,58957167,,无,男,,,,,,,100%,2016/10/27,1,,,,6 ,,,2017-07-20,,pdu8325024543,C,20
23,891,,0,0,0,20,,无,,无,2017/7/18,,59394996,,无,男,,,,,,,100%,2016/11/6,1,,,,12 ,,,2017-07-20,,pdu6407543548,C,20
26,4000,,0,0,0,36,,无,,无,2017/7/14,,58826015,,无,女,,,,,,,100%,2016/5/17,1,,,,6 ,,,2017-07-20,,pdu7227101183,C,20
46,12500,,0,0,0,44,,无,,无,2017/7/14,,58690814,,无,女,,,,,,,100%,2016/7/2,1,,,,6 ,,,2017-07-20,,pdu7280336775,D,22
34,1000,,0,0,0,20,,无,,无,2017/7/18,,59410270,,无,男,,,,,,,100%,2016/12/5,1,,,,12 ,,,2017-07-20,,pdu7548686450,C,20
31,2475,,0,0,0,4,,无,,无,2017/7/18,,59490672,,无,男,,,,,,,100%,2017/2/18,1,,,,6 ,,,2017-07-20,,pdu0142540814,C,20
35,1500,,0,0,0,5,,无,,无,2017/7/18,,59514452,,无,男,,,,,,,100%,2015/11/6,1,,,,12 ,,,2017-07-20,,pdu82713555,C,20
43,2500,,0,0,0,8,,无,,无,2017/7/16,,59145055,,无,女,,,,,,,100%,2015/12/29,1,,,,6 ,,,2017-07-20,,pdu0352384743,C,20
23,6697,,0,0,0,37,,无,,无,2017/7/19,,59669201,,无,女,,,,,,,100%,2016/7/24,1,,,,12 ,,,2017-07-20,,pdu0320305063,C,20
28,1500,,0,0,0,11,,无,,无,2017/7/16,,59071859,,无,女,,,,,,,100%,2017/2/9,1,,,,6 ,,,2017-07-20,,pdu8721832211,C,20
34,1000,,0,0,0,8,,无,,无,2017/7/14,,58765106,,无,女,,,,,,,100%,2016/10/6,1,,,,12 ,,,2017-07-20,,pdu5374583310,C,20
28,1203,,0,0,0,9,,无,,无,2017/7/14,,58817028,,无,男,,,,,,,100%,2015/10/12,1,,,,6 ,,,2017-07-20,,pdu57741354,D,22
44,3888,,0,0,0,33,,无,,无,2017/7/18,,59414948,,无,男,,,,,,,100%,2016/7/19,1,,,,6 ,,,2017-07-20,,pdu7058218111,C,20
35,8385,,0,0,0,21,,无,,无,2017/7/14,,58819036,,无,男,,,,,,,100%,2015/11/5,1,,,,6 ,,,2017-07-20,,pdu45865460,C,20
21,4309,,0,0,0,29,,无,,无,2017/7/16,,59114343,,无,男,,,,,,,100%,2016/2/8,1,,,,12 ,,,2017-07-20,,pdu0760571472,C,20
22,1146,,0,0,0,5,,无,,无,2017/7/15,,59010607,,无,男,,,,,,,100%,2017/2/17,1,,,,12 ,,,2017-07-20,,pdu6287120428,C,20
23,886,,0,0,0,4,,无,,无,2017/7/16,,59065635,,无,男,,,,,,,100%,2017/3/23,1,,,,12 ,,,2017-07-20,,pdu3660318556,C,20
30,1064,,0,0,0,12,,无,,无,2017/7/14,,58826042,,无,男,,,,,,,100%,2016/8/26,1,,,,12 ,,,2017-07-20,,pdu0638561816,D,22
29,2250,,0,0,0,25,,无,,无,2017/7/19,,59660315,,无,女,,,,,,,100%,2016/5/19,1,,,,12 ,,,2017-07-20,,pdu6032114352,C,20
31,2392,,0,0,0,4,,无,,无,2017/7/14,,58810541,,无,男,,,,,,,100%,2015/12/22,1,,,,12 ,,,2017-07-20,,pdu4460542338,C,20
26,3141,身份证认证|手机认证,3171.0,180.0,0.21000000000000002,13,0次流标，0次撤标，0次失败,无,6342.00,无,14天16时53分,2017/4/19,59893313,1704.22,无,女,4800.00,5112.66,0.0,6,0,0,33%,2017/4/19,0.5,2,6,1704.22,6 ,0.00,1704.22,2017-07-20,,pdu0832671018,C,20
25,2000,,0,0,0,4,,无,,无,2017/7/14,,58832788,,无,男,,,,,,,100%,2016/8/8,1,,,,12 ,,,2017-07-20,,pdu7631282448,D,22
36,2681,,0,0,0,5,,无,,无,2017/7/14,,58772795,,无,男,,,,,,,100%,2016/10/17,1,,,,12 ,,,2017-07-20,,pdu6414350706,D,22
40,6824,,0,0,0,55,,无,,无,2017/7/16,,59018188,,无,女,,,,,,,100%,2014/6/10,1,,,,6 ,,,2017-07-20,,dd1350880,C,20
38,1793,,0,0,0,4,,无,,无,2017/7/17,,59292185,,无,女,,,,,,,100%,2017/2/4,1,,,,12 ,,,2017-07-20,,pdu3338718525,B,18
21,703,,0,0,0,1,,无,,无,2017/7/18,,59475538,,无,男,,,,,,,100%,2017/1/19,1,,,,12 ,,,2017-07-20,,pdu3725516460,C,20
38,5000,,0,0,0,36,,无,,无,2017/7/16,,59086658,,无,女,,,,,,,100%,2016/6/16,1,,,,12 ,,,2017-07-20,,pdu8224018656,C,20
32,4137,,0,0,0,25,,无,,无,2017/7/15,,58970620,,无,女,,,,,,,100%,2016/9/9,1,,,,12 ,,,2017-07-20,,pdu6871314547,C,20
22,3814,,0,0,0,43,,无,,无,2017/7/15,,58965352,,无,男,,,,,,,100%,2015/10/6,1,,,,6 ,,,2017-07-20,,pdu32640677,C,20
42,5760,,0,0,0,21,,无,,无,2017/7/18,,59478226,,无,男,,,,,,,100%,2016/9/26,1,,,,6 ,,,2017-07-20,,pdu0063564618,C,20
45,3309,,0,0,0,32,,无,,无,2017/7/14,,58842415,,无,男,,,,,,,100%,2016/1/5,1,,,,6 ,,,2017-07-20,,pdu6343328401,C,20
22,1060,,0,0,0,7,,无,,无,2017/7/15,,59008217,,无,男,,,,,,,100%,2017/2/13,1,,,,12 ,,,2017-07-20,,pdu5518452062,C,20
31,3471,,0,0,0,21,,无,,无,2017/7/14,,58785871,,无,女,,,,,,,100%,2016/3/14,1,,,,6 ,,,2017-07-20,,pdu1062828311,C,20
28,3827,,0,0,0,15,,无,,无,2017/7/14,,58796840,,无,女,,,,,,,100%,2016/9/20,1,,,,6 ,,,2017-07-20,,pdu1242612335,C,20
23,5000,,0,0,0,11,,无,,无,2017/7/14,,58763112,,无,男,,,,,,,100%,2017/7/12,1,,,,12 ,,,2017-07-20,,pdu5484427054,D,22
32,7478,,0,0,0,74,,无,,无,2017/7/14,,58771407,,无,女,,,,,,,100%,2016/3/26,1,,,,6 ,,,2017-07-20,,pdu4833374703,D,22
23,6000,,0,0,0,30,,无,,无,2017/7/18,,59491764,,无,女,,,,,,,100%,2016/11/3,1,,,,6 ,,,2017-07-20,,pdu7468305006,B,18
45,945,,0,0,0,1,,无,,无,2017/7/18,,59496091,,无,女,,,,,,,100%,2017/1/12,1,,,,12 ,,,2017-07-20,,pdu4728581710,C,20
31,6500,,0,0,0,32,,无,,无,2017/7/14,,58549794,,无,女,,,,,,,100%,2017/7/12,1,,,,12 ,,,2017-07-20,,pdu8240086671,C,20
40,1485,,0,0,0,21,,无,,无,2017/7/18,,59452424,,无,男,,,,,,,100%,2016/12/22,1,,,,6 ,,,2017-07-20,,pdu2725204688,C,20
26,5000,,0,0,0,22,,无,,无,2017/7/18,,59488263,,无,女,,,,,,,100%,2016/8/24,1,,,,12 ,,,2017-07-20,,pdu4770725087,C,20
23,4000,身份证认证|手机认证,3492.4,180.0,0.18,1,0次流标，0次撤标，0次失败,无,17462.00,无,14天23时08分,2016/5/19,59917227,6354.72,无,男,5462.00,7373.64,-1.0,18,0,0,1%,2016/5/19,0.5,5,18,6354.719999999999,6 ,0.00,6354.72,2017-07-20,,pdu3727122562,C,20
28,985,,0,0,0,6,,无,,无,2017/7/19,,59688086,,无,女,,,,,,,100%,2016/11/18,1,,,,6 ,,,2017-07-20,,pdu8550101444,C,20
26,2000,,0,0,0,39,,无,,无,2017/7/18,,59419284,,无,男,,,,,,,100%,2017/5/16,1,,,,12 ,,,2017-07-20,,pdu5530376524,C,20
41,3544,,0,0,0,18,,无,,无,2017/7/15,,58976197,,无,男,,,,,,,100%,2016/6/17,1,,,,6 ,,,2017-07-20,,pdu1846168268,C,20
28,1500,,0,0,0,14,,无,,无,2017/7/17,,59263065,,无,男,,,,,,,100%,2016/11/12,1,,,,12 ,,,2017-07-20,,pdu3102304235,C,20
43,10000,身份证认证|手机认证,6623.5,225.0,0.2,10,0次流标，0次撤标，0次失败,无,13247.00,无,14天14时34分,2016/7/8,59875470,0,无,女,7000.00,9131.40,0.0,15,0,0,19%,2016/7/7,0.5,2,15,,12 ,0.00,0.00,2017-07-20,,pdu8816643631,B,18
23,2123,,0,0,0,4,,无,,无,2017/7/14,,58832134,,无,男,,,,,,,100%,2016/8/4,1,,,,6 ,,,2017-07-20,,pdu8550464603,B,18
27,2292,,0,0,0,18,,无,,无,2017/7/14,,58837919,,无,女,,,,,,,100%,2016/11/4,1,,,,12 ,,,2017-07-20,,pdu8738085017,C,20
28,5500,,0,0,0,32,,无,,无,2017/7/14,,58834867,,无,女,,,,,,,100%,2017/7/13,1,,,,12 ,,,2017-07-20,,pdu5026423824,AA,12
38,3193,,0,0,0,8,,无,,无,2017/7/14,,58836318,,无,男,,,,,,,100%,2015/10/26,1,,,,12 ,,,2017-07-20,,pdu25284450,D,22
32,4639,,0,0,0,11,,无,,无,2017/7/14,,58789625,,无,男,,,,,,,100%,2016/3/10,1,,,,6 ,,,2017-07-20,,pdu3053708422,C,20
37,6700,,0,0,0,64,,无,,无,2017/7/17,,59252460,,无,男,,,,,,,100%,2016/3/9,1,,,,6 ,,,2017-07-20,,pdu0117657450,C,20
19,2000,,0,0,0,24,,无,,无,2017/7/15,,58954822,,无,男,,,,,,,100%,2015/4/9,1,,,,6 ,,,2017-07-20,,rong3123872,C,20
31,2660,,0,0,0,24,,无,,无,2017/7/18,,59515190,,无,男,,,,,,,100%,2017/5/10,1,,,,6 ,,,2017-07-20,,pdu4103053455,D,22
37,3230,,0,0,0,38,,无,,无,2017/7/19,,59663072,,无,女,,,,,,,100%,2017/3/2,1,,,,6 ,,,2017-07-20,,pdu3387423766,C,20
28,11000,身份证认证|手机认证,2291.5,360.0,0.22,22,0次流标，0次撤标，0次失败,无,4583.00,无,19天13时46分,2016/4/5,59867951,202.72,无,女,3500.00,3509.38,-3.0,22,0,0,24%,2016/3/31,0.5,2,22,202.72,6 ,0.00,202.72,2017-07-20,,pdu8003124820,C,20
29,834,,0,0,0,4,,无,,无,2017/7/16,,59139949,,无,女,,,,,,,100%,2016/9/1,1,,,,6 ,,,2017-07-20,,pdu7402733475,C,20
43,2454,,0,0,0,19,,无,,无,2017/7/15,,59003614,,无,女,,,,,,,100%,2017/2/9,1,,,,6 ,,,2017-07-20,,pdu5618241834,C,20
23,4127,,0,0,0,6,,无,,无,2017/7/14,,58800370,,无,男,,,,,,,100%,2016/8/3,1,,,,6 ,,,2017-07-20,,pdu5257327411,C,20
23,700,,0,0,0,9,,无,,无,2017/7/14,,58805421,,无,男,,,,,,,100%,2016/5/26,1,,,,6 ,,,2017-07-20,,pdu7845877832,D,22
22,1000,,0,0,0,5,,无,,无,2017/7/15,,58997384,,无,男,,,,,,,100%,2017/3/26,1,,,,12 ,,,2017-07-20,,pdu5224007721,C,20
28,3479,,0,0,0,19,,无,,无,2017/7/14,,58831146,,无,男,,,,,,,100%,2016/8/12,1,,,,6 ,,,2017-07-20,,pdu5657564273,C,20
23,1300,,0,0,0,8,,无,,无,2017/7/16,,59107397,,无,男,,,,,,,100%,2016/12/30,1,,,,6 ,,,2017-07-20,,pdu8261806750,C,20
30,2846,,0,0,0,20,,无,,无,2017/7/14,,58776261,,无,男,,,,,,,100%,2016/4/30,1,,,,6 ,,,2017-07-20,,pdu6342307033,D,22
47,10412,,0,0,0,42,,无,,无,2017/7/18,,59480814,,无,男,,,,,,,100%,2016/4/18,1,,,,12 ,,,2017-07-20,,pdu3015482886,C,20
31,6911,,0,0,0,56,,无,,无,2017/7/15,,58852111,,无,女,,,,,,,100%,2017/6/16,1,,,,12 ,,,2017-07-20,,pdu3418403366,C,20
20,4500,,0,0,0,36,,无,,无,2017/7/17,,59300881,,无,女,,,,,,,100%,2017/1/17,1,,,,6 ,,,2017-07-20,,pdu6677250265,B,18
23,3000,身份证认证|手机认证,2388.0,360.0,0.2,5,0次流标，1次撤标，0次失败,无,4776.00,无,14天19时01分,2016/11/22,59905713,639,无,女,3176.00,4636.50,-1.0,8,1,0,25%,2016/11/19,0.5,2,9,639.0,12 ,0.00,639.00,2017-07-20,,pdu8550171724,C,20
32,4000,,0,0,0,55,,无,,无,2017/7/15,,59008065,,无,女,,,,,,,100%,2016/12/11,1,,,,6 ,,,2017-07-20,,pdu0342843764,B,18
33,1002,,0,0,0,3,,无,,无,2017/7/14,,58826308,,无,女,,,,,,,100%,2016/8/16,1,,,,6 ,,,2017-07-20,,pdu3855386085,D,22
27,758,身份证认证|手机认证,2406.0,360.0,0.20000000000000004,3,0次流标，0次撤标，0次失败,无,7218.00,无,19天16时44分,2017/5/12,59892670,5884.66,无,男,3500.00,6528.00,0.0,10,0,0,32%,2017/3/31,0.5,3,10,2836.36,12 ,0.00,5884.66,2017-07-20,,pdu5725200438,C,20
29,5500,,0,0,0,19,,无,,无,2017/7/15,,59003776,,无,女,,,,,,,100%,2016/7/6,1,,,,6 ,,,2017-07-20,,pdu7158170511,D,22
43,2117,,0,0,0,17,,无,,无,2017/7/19,,59646427,,无,女,,,,,,,100%,2016/11/11,1,,,,12 ,,,2017-07-20,,pdu6605777053,C,20
