age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
26,3268,身份证认证|手机认证,3250.0,360.0,0.16,0,0次流标，0次撤标，0次失败,无,6500.00,无,14天13时39分,2017/3/29,64404127,6404.24,无,男,4100.00,6635.07,0.0,4,0,0,0%,2017/3/29,0.5,2,4,3663.78,12 ,0.00,6404.24,2017-08-11,,pdu8875740632,C,20
36,1900,身份证认证|手机认证,3110.75,202.5,0.20500000000000002,0,0次流标，0次撤标，0次失败,无,12443.00,无,14天17时37分,2017/1/1,64439215,7987.67,无,男,5400.00,10049.35,1.0,11,2,0,0%,2016/5/18,0.5,4,13,6827.17,6 ,0.00,7987.67,2017-08-11,,pdu4266680768,C,20
23,2000,身份证认证|手机认证,3000.0,360.0,0.195,12,0次流标，0次撤标，0次失败,无,12000.00,无,19天15时06分,2017/7/7,64418932,12149.05,无,男,5000.00,12336.23,,5,0,0,47%,2017/7/7,0.5,4,5,6308.510000000001,12 ,0.00,12149.05,2017-08-11,,pdu7413857755,D,22
26,2000,身份证认证|手机认证,1600.0,180.0,0.23800000000000004,0,0次流标，1次撤标，1次失败,无,31676.00,无,2017/7/14,2016/2/22,58800796,0,无,男,9426.00,11107.73,-3.0,51,0,0,37%,2016/2/22,0,17,51,,6 ,0.00,0.00,2017-08-11,,pdu2724263834,D,22
27,2100,身份证认证|手机认证,2100.0,90.0,0.1,0,1次流标，1次撤标，0次失败,无,2100.00,无,2017/7/28,2017/8/6,61537465,2345.16,无,男,2100.00,2345.16,,0,0,0,8%,2016/7/26,0,1,0,2345.16,3 ,0.00,2345.16,2017-08-11,,pdu0326527038,AA,10
26,4618,学历认证|身份证认证|手机认证,4101.0,324.0,0.184,2,0次流标，0次撤标，0次失败,上海城市管理职业技术学院,20505.00,专科,14天19时00分,2016/9/20,64446120,11297.96,普通,女,8000.00,13084.14,1.0,17,4,0,3%,2016/9/20,0.5,5,22,7121.369999999999,6 ,0.00,11297.96,2017-08-11,,pdu0772360381,C,20
22,3000,身份证认证|手机认证|人行征信认证,890.0,288.0,0.184,5,1次流标，0次撤标，0次失败,无,4450.00,无,19天17时37分,2016/12/5,64439366,2245.92,无,女,1000.00,2794.01,0.0,30,0,0,8%,2016/10/18,0.5,5,30,2003.14,12 ,0.00,2245.92,2017-08-11,,pdu0220025216,B,18
22,1059,身份证认证|手机认证,3065.1111111111113,240.0,0.1933333333333333,2,0次流标，0次撤标，0次失败,无,27586.00,无,19天13时09分,2017/3/29,64398159,11394.75,无,女,6500.00,13345.00,0.0,15,0,0,14%,2015/7/1,0.5,9,15,10776.93,6 ,0.00,11394.75,2017-08-11,,pdu73334007,B,18
30,15466,身份证认证|手机认证,1722.0,300.0,0.18166666666666667,6,0次流标，0次撤标，0次失败,无,5166.00,无,17天04时57分,2016/7/4,63850092,546.94,无,女,3327.00,4610.44,0.0,26,0,0,2%,2016/7/4,0.5,3,26,546.9399999999999,12 ,0.00,546.94,2017-08-11,,pdu1266035256,B,18
21,2000,,0,0,0,23,,无,,无,2017/8/10,,64200708,,无,女,,,,,,,100%,2017/4/7,1,,,,3 ,,,2017-08-11,,pdu8141226558,AA,10
