age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
36,5314,,0,0,0,14,,无,,无,2017/8/9,,63962653,,无,男,,,,,,,100%,2017/3/3,1,,,,12 ,,,2017-08-09,,pdu5180337608,C,20
26,11500,身份证认证|手机认证,0,0,0,8,0次流标，0次撤标，0次失败,无,0.00,无,18天10时55分,,63737402,,无,男,0.00,0.00,,0,0,0,28%,2017/8/2,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu1357162752,AA,12
31,5000,,0,0,0,21,,无,,无,2017/8/8,,1000207987,,无,女,,,,,,,100%,2017/8/7,1,,,,12 ,,,2017-08-09,,pdu5464326685,AA,12
34,8000,,0,0,0,39,,无,,无,2017/8/8,,63089795,,无,男,,,,,,,100%,2017/6/1,1,,,,12 ,,,2017-08-09,,pdu3118484502,AA,12
36,12000,身份证认证|手机认证,0,0,0,3,0次流标，0次撤标，0次失败,无,0.00,无,19天11时51分,,63966233,,无,女,0.00,0.00,,0,0,0,4%,2017/1/5,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu6456087384,AA,10
31,5500,,0,0,0,18,,无,,无,2017/8/8,,62904218,,无,男,,,,,,,100%,2017/7/30,1,,,,12 ,,,2017-08-09,,pdu1418774282,AA,12
35,6497,身份证认证|手机认证,0,0,0,3,0次流标，0次撤标，0次失败,无,0.00,无,14天10时53分,,1000211054,,无,男,0.00,0.00,,0,0,0,10%,2017/8/8,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu5747301748,AA,12
32,8500,身份证认证|手机认证|人行征信认证,3421.8,129.6,0.16143999999999997,11,3次流标，0次撤标，0次失败,无,39218.00,无,14天07时32分,2016/5/11,63908707,3571.69,无,男,9000.00,21713.89,,51,1,0,17%,2016/5/11,0.5,11,52,1494.9,12 ,0.00,3571.69,2017-08-09,,pdu1778848700,AA,12
27,7000,身份证认证|手机认证,0,0,0,3,0次流标，0次撤标，0次失败,无,0.00,无,19天08时28分,,63922100,,无,男,0.00,0.00,,0,0,0,9%,2017/8/8,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu8722762108,AA,12
21,5000,身份证认证|手机认证,5000.0,360.0,0.12,0,0次流标，2次撤标，0次失败,无,5000.00,无,2017/8/7,2017/8/7,63577837,6180.84,无,男,5000.00,6180.84,,0,0,0,1%,2016/1/26,0,1,0,3090.4200000000005,12 ,0.00,6180.84,2017-08-09,,pdu8602852020,AA,12
29,14000,身份证认证|手机认证,0,0,0,12,0次流标，0次撤标，0次失败,无,0.00,无,17天16时05分,,63565273,,无,男,0.00,0.00,,0,0,0,24%,2017/8/6,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu7536006828,AA,12
25,14000,,0,0,0,125,,无,,无,2017/8/8,,63108653,,无,男,,,,,,,100%,2017/7/10,1,,,,12 ,,,2017-08-09,,pdu8616118362,AA,12
24,2500,,0,0,0,9,,无,,无,2017/8/8,,63330448,,无,男,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-09,,pdu3526702083,AA,12
49,11000,,0,0,0,20,,无,,无,2017/8/8,,63762680,,无,女,,,,,,,100%,2017/8/6,1,,,,12 ,,,2017-08-09,,pdu0218068527,AA,12
23,3000,,0,0,0,19,,无,,无,2017/8/8,,63782003,,无,男,,,,,,,100%,2017/8/7,1,,,,12 ,,,2017-08-09,,pdu1361386677,AA,12
27,9500,,0,0,0,46,,无,,无,2017/8/8,,62895285,,无,女,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-09,,pdu1422440842,AA,12
27,10000,,0,0,0,64,,无,,无,2017/8/8,,63276496,,无,男,,,,,,,100%,2014/9/15,1,,,,12 ,,,2017-08-09,,tyuid88,AA,12
27,20000,,0,0,0,55,,无,,无,2017/8/8,,63364424,,无,女,,,,,,,100%,2016/11/30,1,,,,12 ,,,2017-08-09,,pdu3415501873,AA,12
36,6000,身份证认证|手机认证,0,0,0,4,0次流标，1次撤标，0次失败,无,0.00,无,19天13时16分,,63980464,,无,女,0.00,0.00,,0,0,0,11%,2017/8/2,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu6311303006,AA,12
23,8500,,0,0,0,49,,无,,无,2017/8/8,,63058591,,无,男,,,,,,,100%,2017/8/4,1,,,,12 ,,,2017-08-09,,pdu0311461650,AA,12
25,12000,,0,0,0,97,,无,,无,2017/8/8,,63628196,,无,男,,,,,,,100%,2015/11/27,1,,,,12 ,,,2017-08-09,,pdu8017425821,AA,12
28,7205,身份证认证|手机认证,2500.0,360.0,0.12,3,0次流标，0次撤标，0次失败,无,2500.00,无,19天09时46分,2017/2/22,63940763,1770.65,无,女,2500.00,3035.40,1.0,4,1,0,65%,2017/2/22,0.5,1,5,1517.7,12 ,0.00,1770.65,2017-08-09,,pdu7336552637,C,20
20,3000,,0,0,0,11,,无,,无,2017/8/8,,63471808,,无,男,,,,,,,100%,2017/8/4,1,,,,12 ,,,2017-08-09,,pdu1022641727,AA,12
38,6000,身份证认证|手机认证,0,0,0,4,0次流标，0次撤标，0次失败,无,0.00,无,19天12时19分,,63972380,,无,女,0.00,0.00,,0,0,0,10%,2016/10/4,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu3866275118,AA,12
24,3000,身份证认证|手机认证,0,0,0,0,1次流标，2次撤标，0次失败,无,0.00,无,2017/8/6,,62899411,,无,男,0.00,0.00,,0,0,0,6%,2015/10/14,0,0,0,,3 ,0.00,0.00,2017-08-09,,pdu37676734,AA,10
40,16200,,0,0,0,96,,无,,无,2017/8/8,,63402229,,无,男,,,,,,,100%,2016/8/30,1,,,,12 ,,,2017-08-09,,pdu8218380147,AA,12
28,4817,身份证认证|手机认证,4488.0,360.0,0.2866666666666667,3,8次流标，0次撤标，0次失败,无,13464.00,无,14天09时53分,2016/2/25,63943513,3530.66,无,男,6000.00,7305.98,3.0,23,6,0,13%,2016/1/1,0.5,3,29,3026.28,12 ,0.00,3530.66,2017-08-09,,pdu2538166536,AA,12
19,5500,,0,0,0,18,,无,,无,2017/8/8,,63286479,,无,女,,,,,,,100%,2017/6/26,1,,,,12 ,,,2017-08-09,,pdu0446840606,AA,12
23,5500,,0,0,0,31,,无,,无,2017/8/8,,63405476,,无,女,,,,,,,100%,2017/8/6,1,,,,12 ,,,2017-08-09,,pdu5224282421,AA,12
48,9854,,0,0,0,20,,无,,无,2017/8/9,,63985970,,无,女,,,,,,,100%,2017/2/25,1,,,,12 ,,,2017-08-09,,pdu5385873561,C,20
27,5000,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,14天14时53分,,63995195,,无,女,0.00,0.00,,0,0,0,11%,2017/4/2,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu1506437466,AA,12
27,4747,,0,0,0,11,,无,,无,2017/8/8,,1000208126,,无,女,,,,,,,100%,2017/8/7,1,,,,15 ,,,2017-08-09,,pdu7432564116,AA,12
19,4986,,0,0,0,11,,无,,无,2017/8/8,,63798557,,无,男,,,,,,,100%,2017/3/29,1,,,,12 ,,,2017-08-09,,pdu6070622583,B,18
23,3000,,0,0,0,18,,无,,无,2017/8/9,,63948620,,无,男,,,,,,,100%,2017/8/7,1,,,,12 ,,,2017-08-09,,pdu2341703480,AA,12
31,3000,,0,0,0,18,,无,,无,2017/8/8,,63736034,,无,男,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-09,,pdu4887001008,AA,12
51,9500,身份证认证|手机认证,0,0,0,5,0次流标，1次撤标，0次失败,无,0.00,无,19天06时31分,,63895007,,无,男,0.00,0.00,,0,0,0,12%,2017/8/8,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu5757428880,AA,12
31,9000,,0,0,0,46,,无,,无,2017/8/8,,63343140,,无,女,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-09,,pdu8404402876,AA,12
22,5000,学历认证|身份证认证|手机认证,0,0,0,3,0次流标，0次撤标，0次失败,昆明理工大学,0.00,专科,19天15时15分,,63998039,,成人,男,0.00,0.00,,0,0,0,12%,2015/10/20,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu87584333,AA,10
28,12000,身份证认证|手机认证,0,0,0,8,0次流标，0次撤标，0次失败,无,0.00,无,18天22时45分,,63811409,,无,男,0.00,0.00,,0,0,0,27%,2015/12/1,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu7154850088,AA,12
20,6000,,0,0,0,17,,无,,无,2017/8/8,,63436048,,无,女,,,,,,,100%,2017/8/5,1,,,,12 ,,,2017-08-09,,pdu8063770668,AA,12
36,5000,,0,0,0,12,,无,,无,2017/8/8,,63777605,,无,男,,,,,,,100%,2015/4/2,1,,,,12 ,,,2017-08-09,,rong0855436,AA,12
31,5000,,0,0,0,10,,无,,无,2017/8/8,,63722856,,无,女,,,,,,,100%,2015/12/3,1,,,,12 ,,,2017-08-09,,pdu6366343783,B,18
35,4000,,0,0,0,20,,无,,无,2017/8/8,,63668063,,无,女,,,,,,,100%,2017/8/7,1,,,,12 ,,,2017-08-09,,pdu1034084253,AA,12
26,4000,,0,0,0,19,,无,,无,2017/8/8,,63474636,,无,男,,,,,,,100%,2016/11/14,1,,,,6 ,,,2017-08-09,,pdu7300610323,AA,11
40,14900,,0,0,0,79,,无,,无,2017/8/8,,63729030,,无,男,,,,,,,100%,2016/10/21,1,,,,12 ,,,2017-08-09,,pdu8272430228,A,16
19,3800,身份证认证|手机认证,0,0,0,7,1次流标，1次撤标，0次失败,无,0.00,无,9天07时53分,,63915385,,无,男,0.00,0.00,,0,0,0,22%,2017/5/18,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu8214818473,AA,12
26,5500,身份证认证|手机认证,0,0,0,9,2次流标，0次撤标，0次失败,无,0.00,无,19天08时30分,,63923768,,无,男,0.00,0.00,,0,0,0,16%,2016/5/18,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu7560782208,AA,10
24,7000,,0,0,0,40,,无,,无,2017/8/8,,63429805,,无,男,,,,,,,100%,2016/9/19,1,,,,12 ,,,2017-08-09,,pdu5410465430,AA,12
27,6000,身份证认证|手机认证,0,0,0,0,0次流标，2次撤标，0次失败,无,0.00,无,2017/8/5,,63143844,,无,男,0.00,0.00,,0,0,0,10%,2017/8/4,0,0,0,,12 ,0.00,0.00,2017-08-09,,pdu4342121768,AA,12
21,1650,,0,0,0,6,,无,,无,2017/8/8,,63658015,,无,男,,,,,,,100%,2017/6/27,1,,,,6 ,,,2017-08-09,,pdu1725072366,AA,11
24,8500,身份证认证|手机认证,0,0,0,0,0次流标，3次撤标，0次失败,无,0.00,无,2017/8/2,,62497392,,无,男,0.00,0.00,,0,0,0,11%,2017/7/24,0,0,0,,12 ,0.00,0.00,2017-08-09,,pdu0867664643,AA,12
35,6500,,0,0,0,60,,无,,无,2017/8/8,,63573823,,无,女,,,,,,,100%,2017/8/7,1,,,,3 ,,,2017-08-09,,pdu4225561520,AA,10
31,10000,,0,0,0,63,,无,,无,2017/8/9,,63955744,,无,女,,,,,,,100%,2016/5/22,1,,,,12 ,,,2017-08-09,,pdu1341400348,B,18
19,720,身份证认证|手机认证,0,0,0,0,0次流标，1次撤标，0次失败,无,0.00,无,2017/8/6,,63349683,,无,男,0.00,0.00,,0,0,0,13%,2017/8/5,0,0,0,,3 ,0.00,0.00,2017-08-09,,pdu6732650285,AA,10
25,3100,身份证认证|手机认证,0,0,0,4,0次流标，1次撤标，0次失败,无,0.00,无,9天09时05分,,63932359,,无,女,0.00,0.00,,0,0,0,22%,2017/6/3,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu3113715080,AA,12
45,20000,身份证认证|手机认证,0,0,0,23,2次流标，1次撤标，0次失败,无,0.00,无,17天03时22分,,63430692,,无,男,0.00,0.00,,0,0,0,32%,2016/7/10,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu6681154311,AA,12
31,12000,,0,0,0,33,,无,,无,2017/8/8,,63475033,,无,女,,,,,,,100%,2016/11/15,1,,,,6 ,,,2017-08-09,,pdu0545661015,AA,11
29,13000,,0,0,0,40,,无,,无,2017/8/8,,63735655,,无,男,,,,,,,100%,2017/8/7,1,,,,12 ,,,2017-08-09,,pdu4653745546,AA,12
22,11500,,0,0,0,120,,无,,无,2017/8/8,,63361919,,无,男,,,,,,,100%,2017/8/1,1,,,,3 ,,,2017-08-09,,pdu5445436564,AA,10
48,7000,身份证认证|手机认证,0,0,0,2,1次流标，1次撤标，0次失败,无,0.00,无,14天08时45分,,63927489,,无,女,0.00,0.00,,0,0,0,14%,2017/1/24,0.5,0,0,,6 ,0.00,0.00,2017-08-09,,pdu1617883638,AA,11
37,1375,,0,0,0,4,,无,,无,2017/8/8,,1000209026,,无,男,,,,,,,100%,2016/10/16,1,,,,12 ,,,2017-08-09,,pdu2503324488,AA,12
28,15000,学历认证|身份证认证|手机认证,11200.0,360.0,0.12,32,0次流标，1次撤标，0次失败,南京理工大学,11200.00,本科,14天04时08分,2017/7/29,63862943,10371.0,成人,女,11200.00,12445.20,,2,0,0,45%,2017/7/28,0.5,1,2,5185.5,12 ,0.00,10371.00,2017-08-09,,pdu4122751178,AA,12
32,12000,,0,0,0,67,,无,,无,2017/8/8,,63032743,,无,女,,,,,,,100%,2017/8/3,1,,,,12 ,,,2017-08-09,,pdu8107121577,AA,12
29,9500,身份证认证|手机认证,0,0,0,14,0次流标，1次撤标，0次失败,无,0.00,无,18天02时26分,,63616060,,无,男,0.00,0.00,,0,0,0,37%,2017/8/4,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu5843538338,AA,12
30,4000,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天14时34分,,63992773,,无,女,0.00,0.00,,0,0,0,13%,2016/12/30,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu4802155780,AA,12
27,3000,身份证认证|手机认证,0,0,0,4,1次流标，1次撤标，0次失败,无,0.00,无,19天11时09分,,63959570,,无,男,0.00,0.00,,0,0,0,22%,2017/8/7,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu4262030443,AA,10
27,1800,,0,0,0,3,,无,,无,2017/8/8,,63473297,,无,男,,,,,,,100%,2016/11/30,1,,,,12 ,,,2017-08-09,,pdu1782272285,AA,12
24,3000,身份证认证|手机认证,0,0,0,4,0次流标，0次撤标，0次失败,无,0.00,无,19天13时45分,,63985815,,无,男,0.00,0.00,,0,0,0,36%,2017/2/12,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu5385185872,AA,12
23,2000,身份证认证|手机认证,740.0,124.8,0.15136,0,1次流标，2次撤标，0次失败,无,9400.00,无,2017/7/14,2017/3/8,58779297,6143.9,无,女,3000.00,7478.35,0.0,26,0,0,0%,2016/7/12,0,12,26,3674.1,12 ,0.00,6143.90,2017-08-09,,pdu3340154446,C,20
36,7000,身份证认证|手机认证,0,0,0,6,2次流标，1次撤标，0次失败,无,0.00,无,19天07时17分,,63906979,,无,男,0.00,0.00,,0,0,0,17%,2016/10/18,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu1613431855,AA,12
32,5500,,0,0,0,54,,无,,无,2017/8/8,,63715224,,无,女,,,,,,,100%,2017/5/27,1,,,,3 ,,,2017-08-09,,pdu7762255771,AA,10
25,4500,,0,0,0,19,,无,,无,2017/8/8,,62928320,,无,男,,,,,,,100%,2017/6/15,1,,,,12 ,,,2017-08-09,,pdu7441535771,AA,12
47,3424,身份证认证|手机认证,3986.75,315.0,0.1825,0,0次流标，1次撤标，0次失败,无,15947.00,无,2017/7/29,2016/11/21,61772972,13368.94,无,男,5423.00,14376.72,0.0,11,0,0,0%,2016/11/21,0,4,11,7949.7,12 ,0.00,13368.94,2017-08-09,,pdu6464461237,C,20
29,11000,,0,0,0,10,,无,,无,2017/8/8,,63776558,,无,女,,,,,,,100%,2017/8/7,1,,,,6 ,,,2017-08-09,,pdu6110855350,AA,11
22,2000,,0,0,0,2,,无,,无,2017/8/8,,63545967,,无,男,,,,,,,100%,2016/11/7,1,,,,12 ,,,2017-08-09,,pdu4163671404,AA,12
34,6100,学历认证|身份证认证|手机认证,0,0,0,6,1次流标，0次撤标，0次失败,西安工业大学,0.00,专科,9天11时00分,,63957931,,成人,男,0.00,0.00,,0,0,0,14%,2016/2/27,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu7542287317,AA,12
30,4500,,0,0,0,51,,无,,无,2017/8/8,,63408875,,无,女,,,,,,,100%,2016/7/9,1,,,,3 ,,,2017-08-09,,pdu1824082864,AA,10
22,6873,,0,0,0,33,,无,,无,2017/8/9,,63968942,,无,女,,,,,,,100%,2016/4/13,1,,,,12 ,,,2017-08-09,,pdu7038538852,A,16
35,3000,身份证认证|手机认证,0,0,0,7,0次流标，0次撤标，0次失败,无,0.00,无,19天10时22分,,63950282,,无,男,0.00,0.00,,0,0,0,25%,2015/11/25,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu6873058611,AA,10
30,7000,身份证认证|手机认证,0,0,0,2,1次流标，0次撤标，0次失败,无,0.00,无,19天08时49分,,63928382,,无,男,0.00,0.00,,0,0,0,14%,2016/1/12,0.5,0,0,,6 ,0.00,0.00,2017-08-09,,pdu6845264335,AA,11
32,8500,身份证认证|手机认证,0,0,0,20,0次流标，1次撤标，0次失败,无,0.00,无,17天09时58分,,63512445,,无,男,0.00,0.00,,0,0,0,55%,2016/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu0162610260,AA,12
21,5250,身份证认证|手机认证,0,0,0,6,0次流标，0次撤标，0次失败,无,0.00,无,18天03时22分,,63629746,,无,女,0.00,0.00,,0,0,0,23%,2017/8/2,0.5,0,0,,12 ,0.00,0.00,2017-08-09,,pdu4757861015,AA,12
29,5100,身份证认证|手机认证,0,0,0,3,1次流标，0次撤标，0次失败,无,0.00,无,19天15时16分,,63998203,,无,女,0.00,0.00,,0,0,0,12%,2017/6/25,0.5,0,0,,3 ,0.00,0.00,2017-08-09,,pdu1157418643,AA,10
22,5000,,0,0,0,22,,无,,无,2017/8/8,,63460337,,无,男,,,,,,,100%,2017/6/2,1,,,,12 ,,,2017-08-09,,pdu8603241270,AA,12
29,11500,,0,0,0,85,,无,,无,2017/8/9,,63374684,,无,女,,,,,,,100%,2017/8/5,1,,,,12 ,,,2017-08-09,,pdu3787543077,AA,12
23,8000,,0,0,0,17,,无,,无,2017/8/8,,63791455,,无,男,,,,,,,100%,2016/8/6,1,,,,12 ,,,2017-08-09,,pdu6618650037,AA,12
27,7000,,0,0,0,51,,无,,无,2017/8/8,,63302616,,无,男,,,,,,,100%,2016/10/21,1,,,,12 ,,,2017-08-09,,pdu3011728631,AA,12
26,5500,身份证认证|手机认证,5500.0,360.0,0.12,0,0次流标，1次撤标，0次失败,无,5500.00,无,2017/8/5,2017/8/7,62884915,6523.92,无,男,5500.00,6523.92,,0,0,0,6%,2017/8/3,0,1,0,3261.9599999999996,12 ,0.00,6523.92,2017-08-09,,pdu5713464530,AA,12
