age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
27,2465,,0,0,0,3,,无,,无,2017/8/2,,62472006,,无,女,,,,,,,100%,2016/6/7,1,,,,12 ,,,2017-08-02,,pdu2242661157,C,20
27,3000,身份证认证|手机认证,0,0,0,3,1次流标，0次撤标，0次失败,无,0.00,无,19天19时54分,,62551337,,无,女,0.00,0.00,,0,0,0,20%,2017/7/2,0.5,0,0,,3 ,0.00,0.00,2017-08-02,,pdu4082352587,AA,10
25,4300,,0,0,0,10,,无,,无,2017/8/1,,62305968,,无,男,,,,,,,100%,2015/11/21,1,,,,12 ,,,2017-08-02,,pdu7632637374,C,20
30,5059,,0,0,0,10,,无,,无,2017/8/1,,62305678,,无,男,,,,,,,100%,2015/10/27,1,,,,12 ,,,2017-08-02,,pdu41537586,C,20
23,775,,0,0,0,1,,无,,无,2017/8/2,,62425403,,无,女,,,,,,,100%,2016/9/20,1,,,,12 ,,,2017-08-02,,pdu1807473006,C,20
25,3000,身份证认证|手机认证,2083.3333333333335,360.0,0.19333333333333336,2,0次流标，1次撤标，0次失败,无,12500.00,无,19天10时57分,2016/10/31,62484012,4682,无,男,3000.00,7963.84,0.0,26,0,0,68%,2016/10/30,0.5,6,26,2816.03,12 ,0.00,4682.00,2017-08-02,,pdu8313813553,C,20
48,2000,,0,0,0,14,,无,,无,2017/8/1,,62288244,,无,男,,,,,,,100%,2016/2/29,1,,,,6 ,,,2017-08-02,,pdu2665648157,C,20
21,955,,0,0,0,3,,无,,无,2017/8/2,,62459459,,无,女,,,,,,,100%,2015/9/14,1,,,,6 ,,,2017-08-02,,pdu67817168,C,20
22,3000,身份证认证|手机认证|人行征信认证,3472.2,360.0,0.21600000000000003,5,1次流标，0次撤标，0次失败,无,17361.00,无,14天09时47分,2016/3/15,62468253,9985.25,无,男,5700.00,10109.21,0.0,25,0,0,73%,2015/8/30,0.5,5,25,6297.239999999999,12 ,0.00,9985.25,2017-08-02,,pdu03284645,C,20
27,948,,0,0,0,7,,无,,无,2017/8/1,,62278230,,无,男,,,,,,,100%,2017/3/25,1,,,,6 ,,,2017-08-02,,pdu4548772812,C,20
32,4335,,0,0,0,13,,无,,无,2017/8/1,,62294229,,无,男,,,,,,,100%,2016/2/26,1,,,,6 ,,,2017-08-02,,pdu3765520432,C,20
35,4400,,0,0,0,65,,无,,无,2017/8/1,,62309518,,无,男,,,,,,,100%,2014/8/2,1,,,,6 ,,,2017-08-02,,Chenminggao,C,20
24,1589,,0,0,0,5,,无,,无,2017/8/1,,62339473,,无,男,,,,,,,100%,2017/3/21,1,,,,12 ,,,2017-08-02,,pdu0153351503,C,20
24,8497,学历认证|学籍认证|身份证认证|手机认证,4621.0,330.0,0.23,3,2次流标，0次撤标，0次失败,湖南邮电职业技术学院,27726.00,专科,14天12时10分,2015/11/3,62497702,6854.4,普通,男,10416.00,14316.27,5.0,36,22,0,24%,2014/9/12,0.5,6,58,5356.96,6 ,0.00,6854.40,2017-08-02,,zjm1005394146,C,20
29,2000,,0,0,0,7,,无,,无,2017/8/1,,62277176,,无,女,,,,,,,100%,2016/11/11,1,,,,12 ,,,2017-08-02,,pdu7383251447,C,20
26,1228,,0,0,0,6,,无,,无,2017/8/1,,62297152,,无,男,,,,,,,100%,2016/8/20,1,,,,6 ,,,2017-08-02,,pdu7844182362,C,20
20,700,,0,0,0,3,,无,,无,2017/8/2,,62489133,,无,男,,,,,,,100%,2017/3/23,1,,,,6 ,,,2017-08-02,,pdu2381018515,C,20
26,16058,,0,0,0,35,,无,,无,2017/7/31,,62100817,,无,男,,,,,,,100%,2016/5/19,1,,,,12 ,,,2017-08-02,,pdu1746786472,C,20
27,2960,身份证认证|手机认证,5500.0,360.0,0.12,6,0次流标，0次撤标，0次失败,无,5500.00,无,19天13时41分,2017/3/17,62513054,4231.92,无,女,5500.00,6347.88,0.0,4,0,0,16%,2017/3/14,0.5,1,4,3173.9399999999996,6 ,0.00,4231.92,2017-08-02,,pdu3248807503,D,22
35,2189,,0,0,0,13,,无,,无,2017/8/1,,62242499,,无,男,,,,,,,100%,2016/11/28,1,,,,6 ,,,2017-08-02,,pdu5083166577,C,20
23,3500,,0,0,0,17,,无,,无,2017/8/1,,62258108,,无,男,,,,,,,100%,2016/8/29,1,,,,12 ,,,2017-08-02,,pdu2627765542,C,20
27,2417,,0,0,0,8,,无,,无,2017/8/1,,62217144,,无,男,,,,,,,100%,2016/11/29,1,,,,12 ,,,2017-08-02,,pdu8643250251,C,20
49,2457,,0,0,0,7,,无,,无,2017/8/1,,62300317,,无,男,,,,,,,100%,2016/2/19,1,,,,12 ,,,2017-08-02,,pdu7632312568,C,20
34,3227,学历认证|身份证认证|手机认证,15000.0,270.0,0.11,4,1次流标，1次撤标，0次失败,常州工学院,15000.00,专科,14天11时45分,2017/5/27,62493217,12674.48,成人,男,15000.00,16295.76,0.0,2,0,0,66%,2017/5/24,0.5,1,2,10863.84,12 ,0.00,12674.48,2017-08-02,,pdu0312853364,C,20
28,12500,身份证认证|手机认证,0,0,0,2,1次流标，0次撤标，0次失败,无,0.00,无,19天15时57分,,62531331,,无,男,0.00,0.00,,0,0,0,0%,2017/6/29,0.5,0,0,,12 ,0.00,0.00,2017-08-02,,pdu8685772061,AA,12
26,4000,,0,0,0,11,,无,,无,2017/8/2,,62298751,,无,男,,,,,,,100%,2017/2/6,1,,,,6 ,,,2017-08-02,,pdu7214203816,C,20
22,5071,,0,0,0,12,,无,,无,2017/8/1,,62327638,,无,女,,,,,,,100%,2015/7/5,1,,,,12 ,,,2017-08-02,,pdu11012472,C,20
39,6226,,0,0,0,33,,无,,无,2017/8/1,,62267630,,无,男,,,,,,,100%,2015/11/12,1,,,,6 ,,,2017-08-02,,pdu15252813,C,20
28,2100,身份证认证|手机认证,0,0,0,5,0次流标，0次撤标，0次失败,无,0.00,无,19天18时50分,,62547576,,无,男,0.00,0.00,,0,0,0,33%,2017/8/2,0.5,0,0,,3 ,0.00,0.00,2017-08-02,,pdu8468887303,AA,10
24,3075,身份证认证|手机认证,2265.3333333333335,300.0,0.18000000000000002,4,0次流标，0次撤标，0次失败,无,6796.00,无,14天08时44分,2017/1/23,62453511,5392.23,无,男,3782.00,6669.27,-1.0,10,0,0,68%,2017/1/20,0.5,3,10,3920.9700000000003,6 ,0.00,5392.23,2017-08-02,,pdu2207213220,C,20
26,5000,,0,0,0,29,,无,,无,2017/8/1,,62291097,,无,女,,,,,,,100%,2015/1/19,1,,,,12 ,,,2017-08-02,,qq740760,B,18
50,4136,身份证认证|手机认证,3242.0,306.0,0.244,1,0次流标，0次撤标，0次失败,无,16210.00,无,14天12时06分,2016/8/18,62497116,10407.96,无,男,4000.00,11727.84,0.0,18,0,0,48%,2016/8/18,0.5,5,18,5649.9,12 ,0.00,10407.96,2017-08-02,,pdu8613678666,C,20
27,3423,身份证认证|手机认证,2985.0,240.0,0.19666666666666668,4,0次流标，1次撤标，0次失败,无,17910.00,无,14天08时18分,2016/11/29,62447218,11424.27,无,男,5838.00,12494.63,-1.0,24,0,0,63%,2016/11/23,0.5,6,24,8720.269999999999,6 ,0.00,11424.27,2017-08-02,,pdu1621707461,C,20
19,2500,身份证认证|手机认证,700.0,190.0,0.20111111111111113,4,0次流标，0次撤标，0次失败,无,6300.00,无,19天10时19分,2017/6/20,62475888,2820.41,无,男,1000.00,3236.93,0.0,30,0,0,86%,2017/6/18,0.5,9,30,2357.26,12 ,0.00,2820.41,2017-08-02,,pdu7117740206,C,20
29,13000,身份证认证|手机认证,5700.0,720.0,0.13,9,0次流标，0次撤标，0次失败,无,5700.00,无,14天14时09分,2016/6/30,1000196788,4631.44,无,男,5700.00,9683.92,3.0,12,1,0,8%,2016/6/30,0.5,1,13,2526.2400000000002,12 ,0.00,4631.44,2017-08-02,,pdu5001844507,AA,12
28,10000,,0,0,0,27,,无,,无,2017/8/2,,62416379,,无,男,,,,,,,100%,2016/3/13,1,,,,12 ,,,2017-08-02,,pdu6623685266,C,20
25,5288,身份证认证|手机认证,2570.222222222222,360.0,0.2111111111111111,6,1次流标，0次撤标，0次失败,无,23132.00,无,14天13时26分,2016/6/12,62510774,11663.69,无,女,4684.00,14170.45,-2.0,51,0,0,42%,2016/6/12,0.5,9,51,7847.679999999999,12 ,0.00,11663.69,2017-08-02,,pdu2544626753,C,20
23,1000,身份证认证|手机认证,0,0,0,3,0次流标，1次撤标，0次失败,无,0.00,无,19天16时36分,,62535569,,无,男,0.00,0.00,,0,0,0,12%,2017/5/8,0.5,0,0,,6 ,0.00,0.00,2017-08-02,,pdu5415753156,AA,11
27,12000,学历认证|身份证认证|手机认证,7096.0,300.0,0.21333333333333335,46,0次流标，0次撤标，0次失败,上海科学技术职业学院,21288.00,专科,14天11时42分,2017/1/18,62492727,0,普通,男,7800.00,8760.36,-4.0,23,0,0,71%,2017/1/15,0.5,3,23,,12 ,0.00,0.00,2017-08-02,,pdu0425453230,B,18
28,3400,,0,0,0,12,,无,,无,2017/8/1,,62291873,,无,男,,,,,,,100%,2016/7/28,1,,,,6 ,,,2017-08-02,,pdu5540418032,C,20
29,700,,0,0,0,10,,无,,无,2017/8/1,,62334169,,无,男,,,,,,,100%,2016/10/9,1,,,,12 ,,,2017-08-02,,pdu2688102475,C,20
28,4236,身份证认证|手机认证,2646.5555555555557,240.0,0.23777777777777778,2,2次流标，0次撤标，0次失败,无,23819.00,无,14天11时00分,2016/1/26,62484727,12967.44,无,男,5442.00,14358.75,0.0,36,3,0,49%,2015/9/24,0.5,9,39,11414.150000000001,6 ,0.00,12967.44,2017-08-02,,pdu50751427,C,20
36,2300,身份证认证|手机认证,3587.5,360.0,0.2075,1,0次流标，0次撤标，0次失败,无,28700.00,无,14天10时25分,2015/12/19,62477072,10834.51,无,女,6000.00,13559.29,1.0,59,4,0,86%,2015/12/19,0.5,8,63,7388.549999999999,12 ,0.00,10834.51,2017-08-02,,pdu1086552037,C,20
36,10500,学历认证|身份证认证|手机认证,10250.0,180.0,0.145,14,0次流标，1次撤标，0次失败,中央广播电视大学,20500.00,专科,19天11时24分,2017/5/8,62489069,0,成人,男,10500.00,11223.24,0.0,4,0,0,63%,2017/4/5,0.5,2,4,,6 ,0.00,0.00,2017-08-02,,pdu6367206382,B,18
54,10313,,0,0,0,42,,无,,无,2017/8/1,,62040563,,无,女,,,,,,,100%,2016/7/8,1,,,,6 ,,,2017-08-02,,pdu1136141306,C,20
29,6000,身份证认证|手机认证,900.0,28.0,0.12480000000000001,6,0次流标，0次撤标，0次失败,无,900.00,无,19天16时34分,2017/7/16,62535363,900,无,男,900.00,900.00,0.0,1,0,0,21%,2017/7/15,0.5,1,1,,3 ,0.00,900.00,2017-08-02,,pdu0577888100,AA,10
21,1560,,0,0,0,20,,无,,无,2017/8/1,,62281089,,无,女,,,,,,,100%,2017/3/21,1,,,,6 ,,,2017-08-02,,pdu2447513410,C,20
29,3000,学历认证|身份证认证|手机认证,4000.0,360.0,0.21000000000000002,7,0次流标，0次撤标，0次失败,潍坊学院,8000.00,专科,14天10时07分,2015/11/17,62473049,3056.9,普通,女,5000.00,3334.80,0.0,6,5,2,77%,2015/11/17,0.5,2,13,1667.4,12 ,0.00,3056.90,2017-08-02,,pdu4700638062,C,20
22,2238,,0,0,0,5,,无,,无,2017/8/2,,62410665,,无,男,,,,,,,100%,2017/1/20,1,,,,12 ,,,2017-08-02,,pdu1631767282,C,20
28,11500,身份证认证|手机认证,0,0,0,5,0次流标，1次撤标，0次失败,无,0.00,无,19天12时25分,,62500832,,无,男,0.00,0.00,,0,0,0,6%,2017/6/28,0.5,0,0,,6 ,0.00,0.00,2017-08-02,,pdu4364037045,AA,11
29,6299,学历认证|身份证认证|手机认证,4591.8,189.0,0.19599999999999998,8,0次流标，0次撤标，0次失败,西安工程大学,45918.00,本科,14天15时49分,2016/6/29,62530328,18490.36,普通,女,9500.00,21996.34,3.0,33,5,0,38%,2016/6/28,0.5,10,40,13301.949999999999,6 ,0.00,18490.36,2017-08-02,,pdu1263288030,C,20
23,5500,身份证认证|手机认证,0,0,0,16,0次流标，0次撤标，0次失败,无,0.00,无,19天14时08分,,62517011,,无,女,0.00,0.00,,0,0,0,39%,2017/8/1,0.5,0,0,,12 ,0.00,0.00,2017-08-02,,pdu4054338077,AA,12
19,726,,0,0,0,1,,无,,无,2017/8/2,,62443998,,无,男,,,,,,,100%,2017/7/5,1,,,,12 ,,,2017-08-02,,pdu0763703470,C,20
29,15000,身份证认证|手机认证,2500.0,540.0,0.13,10,0次流标，0次撤标，0次失败,无,2500.00,无,14天10时32分,2017/1/21,1000196411,0,无,女,2500.00,3504.60,0.0,4,0,0,9%,2017/1/21,0.5,1,4,,12 ,0.00,0.00,2017-08-02,,pdu1540682558,AA,12
24,3056,身份证认证|手机认证,2872.1666666666665,330.0,0.19000000000000003,2,0次流标，0次撤标，0次失败,无,17233.00,无,19天07时10分,2016/9/25,62430744,12272.41,无,女,5507.00,13492.17,1.0,18,2,0,67%,2016/9/25,0.5,6,20,8272.51,12 ,0.00,12272.41,2017-08-02,,pdu1583453006,C,20
28,2478,身份证认证|手机认证,1671.6666666666667,120.0,0.19999999999999998,3,1次流标，0次撤标，0次失败,无,5015.00,无,19天14时24分,2017/4/15,62519368,2667.25,无,男,3005.00,3200.70,0.0,6,0,0,23%,2015/10/23,0.5,3,6,2133.8,6 ,0.00,2667.25,2017-08-02,,pdu06413430,D,22
29,14000,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天15时16分,,62526539,,无,男,0.00,0.00,,0,0,0,3%,2017/6/24,0.5,0,0,,12 ,0.00,0.00,2017-08-02,,pdu5704610336,AA,12
38,3280,,0,0,0,10,,无,,无,2017/8/1,,62251975,,无,男,,,,,,,100%,2016/6/14,1,,,,12 ,,,2017-08-02,,pdu3625134565,C,20
26,2500,,0,0,0,11,,无,,无,2017/8/1,,62292031,,无,男,,,,,,,100%,2015/10/22,1,,,,12 ,,,2017-08-02,,pdu43374488,C,20
38,8379,学历认证|身份证认证|手机认证,3114.2,252.0,0.192,33,2次流标，1次撤标，0次失败,广东广播电视大学,15571.00,专科,14天09时31分,2016/10/25,62464716,3339.12,成人,女,4300.00,8509.20,0.0,21,0,0,43%,2016/8/5,0.5,5,21,3013.5599999999995,6 ,0.00,3339.12,2017-08-02,,pdu3244561714,C,20
22,11448,身份证认证|手机认证,2433.3333333333335,189.33333333333334,0.2165,15,0次流标，0次撤标，0次失败,无,7300.00,无,14天13时16分,2016/6/1,62509511,1624.83,无,男,3000.00,4165.90,-2.0,17,0,0,24%,2016/6/1,0.5,3,17,1083.22,12 ,0.00,1624.83,2017-08-02,,pdu2315532563,C,20
23,6800,,0,0,0,24,,无,,无,2017/8/1,,62277913,,无,男,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-02,,pdu1773755767,B,18
31,3122,身份证认证|手机认证,4102.2,162.0,0.23200000000000004,10,0次流标，2次撤标，0次失败,无,55127.00,无,19天14时22分,2016/9/12,62519189,8478.83,无,男,6800.00,11866.14,0.0,20,0,0,29%,2016/9/11,0.5,13,20,6050.139999999999,6 ,0.00,8478.83,2017-08-02,,pdu2726715641,D,22
23,3831,,0,0,0,9,,无,,无,2017/8/1,,62330447,,无,男,,,,,,,100%,2016/9/9,1,,,,12 ,,,2017-08-02,,pdu6734286488,C,20
28,6051,学历认证|身份证认证|手机认证,1400.0,324.0,0.2,30,0次流标，0次撤标，0次失败,江西警察学院,7000.00,专科,14天07时48分,2017/4/21,62440037,6524.29,普通,男,2000.00,6969.96,0.0,4,0,0,61%,2017/4/21,0.5,5,4,3484.9800000000005,6 ,0.00,6524.29,2017-08-02,,pdu2484737272,C,20
23,3699,,0,0,0,22,,无,,无,2017/7/30,,61890427,,无,男,,,,,,,100%,2015/9/17,1,,,,12 ,,,2017-08-02,,pdu74311711,C,20
25,3600,学历认证|身份证认证|手机认证,1878.5,234.0,0.24100000000000002,2,1次流标，0次撤标，6次失败,黑龙江煤炭职业技术学院,23385.00,专科,14天11时28分,2015/6/27,62489983,7677.08,普通,男,4000.00,8520.78,0.0,43,21,0,56%,2015/6/27,0.5,12,64,5864.11,12 ,0.00,7677.08,2017-08-02,,pdu32403234,C,20
27,7000,,0,0,0,21,,无,,无,2017/8/1,,62253630,,无,男,,,,,,,100%,2016/7/7,1,,,,6 ,,,2017-08-02,,pdu2373535720,B,18
34,2753,,0,0,0,9,,无,,无,2017/8/1,,62333887,,无,男,,,,,,,100%,2014/3/4,1,,,,12 ,,,2017-08-02,,z123998097,C,20
25,8000,身份证认证|手机认证,0,0,0,6,2次流标，0次撤标，0次失败,无,0.00,无,18天11时40分,,62273613,,无,男,0.00,0.00,,0,0,0,55%,2017/6/15,0.5,0,0,,6 ,0.00,0.00,2017-08-02,,pdu5458707581,C,20
37,3319,,0,0,0,19,,无,,无,2017/8/1,,62241195,,无,女,,,,,,,100%,2017/1/5,1,,,,6 ,,,2017-08-02,,pdu7255755555,C,20
36,10000,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天16时41分,,62536072,,无,女,0.00,0.00,,0,0,0,5%,2017/8/1,0.5,0,0,,3 ,0.00,0.00,2017-08-02,,pdu2515168427,AA,10
43,1095,,0,0,0,13,,无,,无,2017/8/1,,62293011,,无,男,,,,,,,100%,2016/10/31,1,,,,6 ,,,2017-08-02,,pdu4333583547,C,20
28,2738,,0,0,0,23,,无,,无,2017/8/1,,62239220,,无,男,,,,,,,100%,2016/10/17,1,,,,12 ,,,2017-08-02,,pdu5673115658,C,20
21,1331,,0,0,0,4,,无,,无,2017/8/1,,62323170,,无,女,,,,,,,100%,2017/4/24,1,,,,6 ,,,2017-08-02,,pdu0255023632,C,20
25,5000,,0,0,0,16,,无,,无,2017/8/2,,62285031,,无,女,,,,,,,100%,2017/7/31,1,,,,12 ,,,2017-08-02,,pdu4842368623,C,20
29,1032,,0,0,0,8,,无,,无,2017/8/2,,62499671,,无,女,,,,,,,100%,2017/2/26,1,,,,6 ,,,2017-08-02,,pdu3447361838,C,20
25,5000,身份证认证|手机认证,2894.6666666666665,300.0,0.18666666666666668,3,0次流标，0次撤标，0次失败,无,8684.00,无,14天08时52分,2016/9/22,62455612,3972.2,无,男,4490.00,7000.55,0.0,22,0,0,42%,2016/9/22,0.5,3,22,2979.1499999999996,6 ,0.00,3972.20,2017-08-02,,pdu8360348058,C,20
24,9500,,0,0,0,44,,无,,无,2017/8/1,,62113689,,无,女,,,,,,,100%,2017/7/19,1,,,,12 ,,,2017-08-02,,pdu2076843446,C,20
30,3933,,0,0,0,9,,无,,无,2017/7/31,,62019746,,无,男,,,,,,,100%,2017/4/7,1,,,,12 ,,,2017-08-02,,pdu1107652231,C,20
23,2000,,0,0,0,16,,无,,无,2017/8/1,,62228017,,无,女,,,,,,,100%,2017/5/15,1,,,,6 ,,,2017-08-02,,pdu2182248168,C,20
22,5930,,0,0,0,30,,无,,无,2017/8/1,,62284174,,无,男,,,,,,,100%,2015/11/3,1,,,,12 ,,,2017-08-02,,pdu12741861,C,20
30,3586,,0,0,0,15,,无,,无,2017/8/1,,62288396,,无,男,,,,,,,100%,2016/11/2,1,,,,12 ,,,2017-08-02,,pdu5407578044,C,20
42,2769,,0,0,0,23,,无,,无,2017/8/1,,62219389,,无,女,,,,,,,100%,2016/11/24,1,,,,12 ,,,2017-08-02,,pdu3301785110,C,20
31,3700,身份证认证|手机认证,6433.333333333333,300.0,0.15,8,0次流标，0次撤标，0次失败,无,19300.00,无,19天22时06分,2016/9/26,62556448,9640.2,无,男,10300.00,11568.24,0.0,4,0,0,13%,2016/9/26,0.5,3,4,5784.120000000001,12 ,0.00,9640.20,2017-08-02,,pdu2855514046,D,22
26,1564,,0,0,0,2,,无,,无,2017/8/2,,62475795,,无,女,,,,,,,100%,2017/3/31,1,,,,6 ,,,2017-08-02,,pdu5448061052,C,20
37,2824,,0,0,0,10,,无,,无,2017/8/1,,62287924,,无,女,,,,,,,100%,2016/9/28,1,,,,6 ,,,2017-08-02,,pdu5160007040,C,20
26,21419,,0,0,0,138,,无,,无,2017/7/31,,62090233,,无,女,,,,,,,100%,2015/6/8,1,,,,6 ,,,2017-08-02,,rong5858156,A,16
23,1000,,0,0,0,1,,无,,无,2017/8/2,,62449574,,无,男,,,,,,,100%,2017/5/21,1,,,,6 ,,,2017-08-02,,pdu1574340555,C,20
31,4900,,0,0,0,24,,无,,无,2017/8/1,,62241495,,无,男,,,,,,,100%,2016/9/27,1,,,,6 ,,,2017-08-02,,pdu1145365710,C,20
26,6227,,0,0,0,4,,无,,无,2017/8/2,,62422846,,无,女,,,,,,,100%,2016/5/25,1,,,,12 ,,,2017-08-02,,pdu5315732435,B,18
38,4500,,0,0,0,5,,无,,无,2017/7/31,,62026820,,无,男,,,,,,,100%,2015/10/13,1,,,,12 ,,,2017-08-02,,pdu54543130,C,20
40,1445,,0,0,0,6,,无,,无,2017/8/1,,62304059,,无,男,,,,,,,100%,2016/10/28,1,,,,6 ,,,2017-08-02,,pdu7606640630,C,20
