age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
21,5500,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天08时58分,,62880011,,无,男,0.00,0.00,,0,0,0,1%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu2408848740,AA,12
32,3939,学历认证|身份证认证|手机认证,8100.0,180.0,0.22,11,0次流标，1次撤标，0次失败,上海电视大学,8100.00,专科,14天10时42分,2017/4/21,62904021,4313.79,成人,女,8100.00,8627.58,4.0,1,2,0,64%,2017/4/15,0.5,1,4,2875.86,6 ,0.00,4313.79,2017-08-04,,pdu6552580386,C,20
25,3959,,0,0,0,27,,无,,无,2017/8/3,,62738035,,无,女,,,,,,,100%,2017/2/6,1,,,,12 ,,,2017-08-04,,pdu8664461006,C,20
41,4500,,0,0,0,35,,无,,无,2017/8/3,,62717610,,无,女,,,,,,,100%,2017/8/1,1,,,,12 ,,,2017-08-04,,pdu8747473464,AA,12
19,3250,身份证认证|手机认证,0,0,0,0,1次流标，0次撤标，0次失败,无,0.00,无,19天10时09分,,62896482,,无,女,0.00,0.00,,0,0,0,0%,2017/1/21,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu3580852300,AA,10
19,6498,身份证认证|手机认证,0,0,0,5,0次流标，0次撤标，0次失败,无,0.00,无,14天08时56分,,1000199776,,无,男,0.00,0.00,,0,0,0,7%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu8085185221,AA,12
28,1000,身份证认证|手机认证,0,0,0,0,0次流标，0次撤标，0次失败,无,0.00,无,19天10时48分,,62905244,,无,男,0.00,0.00,,0,0,0,0%,2017/2/9,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu2006846454,AA,10
22,5000,,0,0,0,39,,无,,无,2017/8/3,,62716069,,无,男,,,,,,,100%,2016/9/12,1,,,,12 ,,,2017-08-04,,pdu3268024802,AA,12
25,4198,身份证认证|手机认证,1663.5,180.0,0.155,2,0次流标，1次撤标，0次失败,无,3327.00,无,19天12时33分,2017/4/19,62925788,821.52,无,男,2327.00,3279.40,0.0,10,0,0,48%,2017/4/19,0.5,2,10,821.52,12 ,0.00,821.52,2017-08-04,,pdu4628143435,C,20
37,10200,身份证认证|户籍认证|手机认证,4537.0,261.42857142857144,0.17857142857142858,5,1次流标，3次撤标，0次失败,无,31759.00,无,14天10时55分,2014/9/2,62907012,0.0,无,男,10000.00,8932.94,1.0,35,21,0,6%,2014/9/2,0.5,7,56,,12 ,0.00,0.00,2017-08-04,,345526454liu,AA,12
23,9000,身份证认证|手机认证,0,0,0,3,0次流标，0次撤标，0次失败,无,0.00,无,14天12时58分,,62930603,,无,男,0.00,0.00,,0,0,0,11%,2017/7/1,0.5,0,0,,6 ,0.00,0.00,2017-08-04,,pdu1300324457,AA,11
25,5203,,0,0,0,19,,无,,无,2017/8/3,,62750931,,无,男,,,,,,,100%,2015/11/8,1,,,,6 ,,,2017-08-04,,pdu03321553,C,20
23,2780,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,14天12时02分,,1000200268,,无,女,0.00,0.00,,0,0,0,1%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu0427236880,AA,12
34,3382,学历认证|身份证认证|手机认证,3854.25,315.0,0.165,19,0次流标，0次撤标，0次失败,南京工程学院,15417.00,本科,14天11时38分,2016/12/6,62916238,9470.98,普通,男,10000.00,11241.79,4.0,12,2,0,84%,2016/12/6,0.5,4,14,7124.5,6 ,0.00,9470.98,2017-08-04,,pdu3826654585,C,20
29,4000,身份证认证|手机认证,0,0,0,1,2次流标，0次撤标，0次失败,无,0.00,无,19天21时25分,,62981884,,无,男,0.00,0.00,,0,0,0,12%,2015/8/21,0.5,0,0,,6 ,0.00,0.00,2017-08-04,,pdu60018447,AA,11
23,959,身份证认证|手机认证,1447.5,90.0,0.19,0,0次流标，0次撤标，0次失败,无,2895.00,无,19天11时44分,2017/4/18,62917148,973.74,无,男,1500.00,2033.96,0.0,4,0,0,0%,2016/12/13,0.5,2,4,486.87,3 ,0.00,973.74,2017-08-04,,pdu3700254043,AA,10
34,4832,,0,0,0,7,,无,,无,2017/8/3,,62734862,,无,男,,,,,,,100%,2016/10/14,1,,,,12 ,,,2017-08-04,,pdu7888515204,C,20
25,3104,学历认证|身份证认证|手机认证,3772.0,216.0,0.22000000000000003,3,1次流标，5次撤标，0次失败,正德职业技术学院,42720.00,专科,14天21时45分,2015/9/25,62982506,10721.6,普通,男,6653.00,11715.47,0.0,58,1,0,5%,2015/9/25,0.5,11,60,8058.9,6 ,0.00,10721.60,2017-08-04,,pdu70340758,C,20
26,2448,身份证认证|手机认证,1529.3333333333333,360.0,0.20666666666666667,0,0次流标，2次撤标，0次失败,无,4588.00,无,2017/7/28,2017/3/10,61424686,4827.5,无,男,2388.00,4827.50,2.0,5,1,0,21%,2017/2/21,0,3,6,2738.1600000000003,12 ,0.00,4827.50,2017-08-04,,pdu2606220738,E,22
35,11900,身份证认证|手机认证,0,0,0,10,1次流标，1次撤标，0次失败,无,0.00,无,9天18时12分,,62971154,,无,女,0.00,0.00,,0,0,0,93%,2017/7/10,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu8148353488,B,18
28,9000,学历认证|身份证认证|手机认证,3450.0,337.5,0.195,4,3次流标，1次撤标，0次失败,中央广播电视大学,27600.00,本科,14天13时48分,2015/12/1,62938583,7413.9,成人,男,7000.00,11227.20,3.0,35,24,0,23%,2015/12/1,0.5,8,59,7413.9,6 ,0.00,7413.90,2017-08-04,,pdu1817114061,C,20
36,4000,,0,0,0,32,,无,,无,2017/8/3,,62741719,,无,男,,,,,,,100%,2017/8/2,1,,,,3 ,,,2017-08-04,,pdu3312367275,AA,10
49,7295,身份证认证|手机认证,4357.0,300.0,0.18666666666666668,3,0次流标，1次撤标，0次失败,无,13071.00,无,19天15时32分,2016/9/11,62953885,6534.29,无,男,5000.00,10297.02,0.0,17,0,0,30%,2016/9/11,0.5,3,17,4903.170000000001,6 ,0.00,6534.29,2017-08-04,,pdu1438175700,C,20
23,8000,学历认证|身份证认证|手机认证,5299.666666666667,300.0,0.18000000000000002,77,0次流标，0次撤标，0次失败,福建教育学院,15899.00,专科,14天19时42分,2016/9/15,62977410,4656.4,成人,男,6500.00,8060.24,0.0,12,0,0,66%,2016/9/15,0.5,3,12,3725.12,6 ,0.00,4656.40,2017-08-04,,pdu6058641520,C,20
37,3000,身份证认证|手机认证,3218.7,180.0,0.19999999999999998,5,2次流标，0次撤标，1次失败,无,48152.00,无,14天16时03分,2015/8/23,62958038,14102.97,无,男,7000.00,14111.26,-2.0,68,0,0,74%,2015/6/29,0.5,15,68,11807.49,6 ,0.00,14102.97,2017-08-04,,pdu00308178,C,20
31,2600,身份证认证|手机认证,3951.6666666666665,360.0,0.17333333333333334,1,0次流标，0次撤标，0次失败,无,11855.00,无,19天15时31分,2016/12/8,62953805,9223.07,无,男,4000.00,9980.82,0.0,11,0,0,76%,2016/12/4,0.5,3,11,5931.34,12 ,0.00,9223.07,2017-08-04,,pdu6340026250,C,20
49,7628,身份证认证|手机认证,4085.5,360.0,0.16999999999999998,2,0次流标，0次撤标，0次失败,无,8171.00,无,14天11时41分,2016/12/4,62916834,4805.52,无,男,4900.00,7915.20,1.0,10,1,0,27%,2016/12/4,0.5,2,11,3721.9599999999996,6 ,0.00,4805.52,2017-08-04,,pdu1250343313,C,20
21,1000,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,19天20时57分,,62980944,,无,男,0.00,0.00,,0,0,0,5%,2017/8/4,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu4776300185,AA,10
27,12500,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天09时56分,,62893365,,无,男,0.00,0.00,,0,0,0,0%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu6475174635,AA,12
32,5500,身份证认证|手机认证,0,0,0,4,0次流标，0次撤标，0次失败,无,0.00,无,19天09时01分,,62880768,,无,女,0.00,0.00,,0,0,0,12%,2017/8/3,0.5,0,0,,6 ,0.00,0.00,2017-08-04,,pdu8408785400,AA,11
22,3250,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,19天13时49分,,62938772,,无,女,0.00,0.00,,0,0,0,1%,2017/2/24,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu7622362886,AA,12
21,2000,身份证认证|手机认证,0,0,0,0,1次流标，0次撤标，0次失败,无,0.00,无,19天19时08分,,62975339,,无,男,0.00,0.00,,0,0,0,0%,2017/6/15,0.5,0,0,,6 ,0.00,0.00,2017-08-04,,pdu4377026071,AA,11
24,700,身份证认证|手机认证,1131.3333333333333,120.0,0.10333333333333333,0,2次流标，0次撤标，0次失败,无,3394.00,无,19天11时42分,2016/8/19,62916897,1622.54,无,男,2100.00,2415.08,2.0,7,1,0,0%,2016/2/21,0.5,3,8,539.8,3 ,0.00,1612.39,2017-08-04,,pdu0488467024,AA,10
23,1500,身份证认证|手机认证,0,0,0,0,2次流标，0次撤标，0次失败,无,0.00,无,18天16时20分,,62746689,,无,男,0.00,0.00,,0,0,0,0%,2016/9/2,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu4255472221,AA,10
31,2823,身份证认证|手机认证,3018.4285714285716,231.42857142857142,0.2285714285714286,2,0次流标，0次撤标，0次失败,无,21129.00,无,14天16时40分,2016/2/28,62962415,6284.51,无,男,6446.00,9348.76,2.0,32,6,0,19%,2016/2/28,0.5,7,39,6284.510000000001,6 ,0.00,6284.51,2017-08-04,,pdu0830575845,AA,11
33,7500,身份证认证|手机认证,0,0,0,0,1次流标，0次撤标，0次失败,无,0.00,无,19天13时36分,,62936897,,无,男,0.00,0.00,,0,0,0,0%,2016/4/13,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu0533674804,AA,10
20,2000,学籍认证|身份证认证|手机认证,0,0,0,15,0次流标，0次撤标，0次失败,无,0.00,无,19天08时24分,,62872000,,无,男,0.00,0.00,,0,0,0,39%,2016/2/8,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu1427023675,AA,12
38,1570,身份证认证|手机认证,2875.0,111.0,0.1174,8,1次流标，0次撤标，0次失败,无,5750.00,无,14天08时55分,2017/5/1,62879137,4365.44,无,男,4800.00,5123.16,0.0,3,0,0,34%,2016/8/26,0.5,2,3,3511.58,3 ,0.00,4365.44,2017-08-04,,pdu6136827360,AA,10
22,9000,,0,0,0,70,,无,,无,2017/8/3,,62746750,,无,男,,,,,,,100%,2016/11/5,1,,,,6 ,,,2017-08-04,,pdu2342772074,AA,11
25,1500,身份证认证|手机认证,0,0,0,2,0次流标，0次撤标，0次失败,无,0.00,无,19天18时13分,,62971312,,无,男,0.00,0.00,,0,0,0,5%,2016/8/13,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu3284502546,AA,10
25,1500,,0,0,0,19,,无,,无,2017/8/3,,62728905,,无,男,,,,,,,100%,2016/6/15,1,,,,12 ,,,2017-08-04,,pdu7242551418,AA,12
23,6000,身份证认证|手机认证,3100.0,360.0,0.12,0,1次流标，1次撤标，0次失败,无,3100.00,无,14天16时43分,2017/4/16,62962652,2862.45,无,男,3100.00,3816.60,0.0,3,0,0,0%,2016/10/3,0.5,1,3,1908.3,6 ,0.00,2862.45,2017-08-04,,pdu6620415317,AA,11
27,3000,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,19天11时32分,,62914701,,无,男,0.00,0.00,,0,0,0,1%,2017/8/2,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu7078600338,AA,12
25,5500,身份证认证|手机认证,750.0,42.0,0.12480000000000001,6,0次流标，2次撤标，0次失败,无,750.00,无,19天12时59分,2017/6/23,62930881,0.0,无,女,750.00,750.00,0.0,2,0,0,13%,2017/6/12,0.5,1,2,,12 ,0.00,0.00,2017-08-04,,pdu1745378175,AA,12
23,3000,身份证认证|手机认证,0,0,0,5,3次流标，1次撤标，0次失败,无,0.00,无,14天19时08分,,62975349,,无,男,0.00,0.00,,0,0,0,15%,2017/7/8,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu0071837450,AA,12
20,2500,学历认证|身份证认证|手机认证,0,0,0,0,0次流标，1次撤标，0次失败,广东医科大学,0.00,专科,2017/8/1,,62319558,,成人,女,0.00,0.00,,0,0,0,66%,2017/7/31,0,0,0,,6 ,0.00,0.00,2017-08-04,,pdu4744455037,C,20
23,3300,身份证认证|手机认证,650.0,7.0,0.12480000000000001,3,0次流标，0次撤标，0次失败,无,650.00,无,19天08时06分,2017/7/30,62867707,650.0,无,男,650.00,650.00,0.0,1,0,0,5%,2017/2/6,0.5,1,1,,3 ,0.00,650.00,2017-08-04,,pdu2422074460,AA,10
26,20000,身份证认证|手机认证,0,0,0,78,0次流标，0次撤标，0次失败,无,0.00,无,19天16时52分,,62963436,,无,女,0.00,0.00,,0,0,0,88%,2017/7/21,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu5643464183,D,22
23,1500,身份证认证|手机认证,0,0,0,8,2次流标，2次撤标，0次失败,无,0.00,无,9天12时42分,,62927751,,无,男,0.00,0.00,,0,0,0,38%,2017/7/13,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu1068616623,AA,10
30,3000,身份证认证|手机认证|视频认证,5000.0,270.0,0.22,2,2次流标，0次撤标，0次失败,无,10000.00,无,14天11时43分,2016/3/14,62917067,5295.66,无,女,5000.00,5295.66,1.0,3,9,0,70%,2016/2/23,0.5,2,13,4413.05,6 ,0.00,5295.66,2017-08-04,,pdu4102506773,C,20
29,1000,身份证认证|手机认证,0,0,0,0,0次流标，0次撤标，0次失败,无,0.00,无,19天15时12分,,62951185,,无,男,0.00,0.00,,0,0,0,0%,2017/7/12,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu6380287116,AA,10
33,5500,身份证认证|手机认证,0,0,0,3,0次流标，1次撤标，0次失败,无,0.00,无,19天05时12分,,62828183,,无,男,0.00,0.00,,0,0,0,3%,2017/8/3,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu8808154752,AA,10
38,6500,身份证认证|手机认证,4000.0,180.0,0.11,7,2次流标，1次撤标，0次失败,无,4000.00,无,14天11时44分,2017/5/19,62917328,3259.48,无,男,4000.00,4889.22,0.0,2,0,0,18%,2016/1/6,0.5,1,2,2444.61,6 ,0.00,3259.48,2017-08-04,,pdu8157824165,AA,11
20,2000,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,19天12时45分,,62928251,,无,男,0.00,0.00,,0,0,0,2%,2017/8/2,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu7081435384,AA,12
24,1000,身份证认证|手机认证,0,0,0,0,0次流标，0次撤标，0次失败,无,0.00,无,19天11时56分,,62919637,,无,女,0.00,0.00,,0,0,0,0%,2017/8/3,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu5003643600,AA,10
28,4000,身份证认证|手机认证,0,0,0,1,0次流标，0次撤标，0次失败,无,0.00,无,19天14时01分,,62941181,,无,男,0.00,0.00,,0,0,0,1%,2017/7/31,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu4770210662,AA,12
35,3700,,0,0,0,15,,无,,无,2017/8/3,,62732431,,无,男,,,,,,,100%,2016/7/1,1,,,,6 ,,,2017-08-04,,pdu4735550471,C,20
23,11500,,0,0,0,103,,无,,无,2017/8/3,,62734179,,无,男,,,,,,,100%,2016/8/26,1,,,,12 ,,,2017-08-04,,pdu4235484102,AA,12
25,12000,身份证认证|手机认证,0,0,0,3,1次流标，0次撤标，0次失败,无,0.00,无,19天16时37分,,62962182,,无,男,0.00,0.00,,0,0,0,5%,2016/2/23,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu8523030244,AA,12
28,21000,,0,0,0,92,,无,,无,2017/8/4,,62779811,,无,女,,,,,,,100%,2015/10/2,1,,,,12 ,,,2017-08-04,,pdu05251587,A,16
27,2576,身份证认证|手机认证,2297.25,225.0,0.2225,0,0次流标，1次撤标，0次失败,无,9189.00,无,2017/7/14,2016/10/4,58779736,5287.62,无,男,3500.00,5485.20,3.0,7,3,0,4%,2016/10/4,0,4,10,3256.1200000000003,12 ,0.00,5287.62,2017-08-04,,pdu0837844636,E,22
28,4760,学历认证|身份证认证|手机认证,3338.9,300.0,0.20400000000000001,4,0次流标，0次撤标，0次失败,中央广播电视大学,42768.00,专科,14天12时34分,2016/1/23,62926313,14715.46,成人,女,6000.00,16701.99,2.0,72,4,0,45%,2016/1/23,0.5,12,76,10384.099999999999,12 ,0.00,14715.46,2017-08-04,,pdu3222465824,C,20
22,3000,身份证认证|手机认证,0,0,0,2,1次流标，0次撤标，0次失败,无,0.00,无,19天16时35分,,62961939,,无,男,0.00,0.00,,0,0,0,3%,2017/5/18,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu8684815628,AA,12
25,10000,身份证认证|手机认证|人行征信认证,6860.0,540.0,0.135,42,0次流标，0次撤标，0次失败,无,6860.00,无,14天06时36分,2017/2/16,1000199399,6303.18,无,男,6860.00,8727.48,0.0,5,0,0,53%,2016/9/1,0.5,1,5,2909.1600000000003,12 ,0.00,6303.18,2017-08-04,,pdu4777885341,AA,12
23,3235,,0,0,0,14,,无,,无,2017/8/3,,62747630,,无,女,,,,,,,100%,2017/1/16,1,,,,12 ,,,2017-08-04,,pdu5355317183,C,20
27,5000,身份证认证|手机认证,0,0,0,0,0次流标，0次撤标，0次失败,无,0.00,无,19天12时44分,,62928100,,无,男,0.00,0.00,,0,0,0,0%,2017/8/2,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu0030418412,AA,10
26,8000,,0,0,0,52,,无,,无,2017/8/3,,62761632,,无,男,,,,,,,100%,2015/12/29,1,,,,12 ,,,2017-08-04,,pdu3061060664,AA,12
27,1000,身份证认证|手机认证,0,0,0,0,0次流标，0次撤标，0次失败,无,0.00,无,19天12时46分,,62928308,,无,男,0.00,0.00,,0,0,0,0%,2017/8/3,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu0208810007,AA,10
29,4000,身份证认证|手机认证,0,0,0,4,0次流标，0次撤标，0次失败,无,0.00,无,19天15时26分,,62953270,,无,男,0.00,0.00,,0,0,0,15%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu2820686254,AA,12
34,1000,身份证认证|手机认证,0,0,0,4,0次流标，0次撤标，0次失败,无,0.00,无,19天14时36分,,62946282,,无,男,0.00,0.00,,0,0,0,22%,2017/8/3,0.5,0,0,,12 ,0.00,0.00,2017-08-04,,pdu7744246484,AA,12
36,23400,身份证认证|手机认证,4553.5,240.0,0.19000000000000003,3,0次流标，0次撤标，0次失败,无,27321.00,无,14天10时53分,2015/11/23,62887773,9046.06,无,男,7447.00,9397.92,-1.0,35,1,0,9%,2015/11/23,0.5,6,37,7731.5,12 ,0.00,9046.06,2017-08-04,,pdu4215022734,C,20
30,1000,身份证认证|手机认证,0,0,0,0,1次流标，0次撤标，0次失败,无,0.00,无,19天07时17分,,62856564,,无,男,0.00,0.00,,0,0,0,0%,2016/8/13,0.5,0,0,,3 ,0.00,0.00,2017-08-04,,pdu5565345500,AA,10
30,3000,,0,0,0,19,,无,,无,2017/8/3,,62726173,,无,男,,,,,,,100%,2016/5/22,1,,,,6 ,,,2017-08-04,,pdu5010180382,C,20
